Reference audio ID,Synthesized audio ID,Input text,Speaker ID,RTF,SECS,Transcription,WER
1034_121119_000052_000000,1034_121119_000052_000000_TorToise,There were no casualties.,1034,10.216074802547508,0.6520734, There were no casualties.,0.0
1034_121119_000002_000001,1034_121119_000002_000001_TorToise,"Unlike the macaques, it avoids humans.",1034,11.047911973592871,0.83393383," Unlike the Macacays, it avoids humans.",0.16666666666666666
1034_121119_000001_000001,1034_121119_000001_000001_TorToise,The Village of Blue Springs is served by the Union County School District.,1034,10.73629092199065,0.58984745, The village of Blue Springs is served by the Union County School District.,0.0
1034_121119_000052_000002,1034_121119_000052_000002_TorToise,"Sections of the river are closed to fishing, or are ""catch-and-release"" waters.",1034,11.13224757814644,0.82176983," Sections of the river are closed to fishing, or are catch and release waters.",0.25
1034_121119_000048_000001,1034_121119_000048_000001_TorToise,It flows northwest to receive the Ross River at the town of Ross River.,1034,10.94150884375934,0.760846, It flows northwest to receive the Ross River at the town of Ross River.,0.0
1034_121119_000018_000000,1034_121119_000018_000000_TorToise,"The phainopepla is particularly dependent on desert mistletoe, ""Phoradendron californicum"".",1034,10.511708998900096,0.7204263, The Fenopepla is particularly dependent on desert mistletoe for a dendrin californicum.,0.4
1034_121119_000064_000003,1034_121119_000064_000003_TorToise,Jacko combined a rap-like delivery with lyrics based on Australian comedy and larrikinism.,1034,11.229709478333994,0.8209113, Jacko combined a rap-like delivery with lyrics based on Australian comedy and lyricalism.,0.07692307692307693
1034_121119_000065_000003,1034_121119_000065_000003_TorToise,The Ministry of Education shares money earned by Veikkaus with various organizations.,1034,11.08354210237331,0.8915704, The Ministry of Education shares money earned by VEK House with various organizations.,0.16666666666666666
1034_121119_000064_000006,1034_121119_000064_000006_TorToise,The school has continued to twin with the Holgate School in Nottingham.,1034,10.82856878783416,0.8242235, The school has continued to twin with the whole gate school in Nottingham.,0.16666666666666666
1034_121119_000064_000011,1034_121119_000064_000011_TorToise,The staggered platforms are linked by footbridge.,1034,10.902529508691696,0.7739222, The staggered platforms are linked by footbridge.,0.0
1034_121119_000064_000009,1034_121119_000064_000009_TorToise,A slapper or smacker may also be used.,1034,10.92825846517042,0.7771086, A slapper or smacker may also be used.,0.0
1034_121119_000061_000000,1034_121119_000061_000000_TorToise,"For a simpler proof using Fubini's theorem, see the references.",1034,10.347703159560952,0.7151821," For a simpler proof using Fubini's theorem, see the references.",0.0
1034_121119_000071_000000,1034_121119_000071_000000_TorToise,A classroom of young children holding a pose.,1034,10.69549193938893,0.7290485, A classroom of young children holding a pose.,0.0
1034_121119_000014_000000,1034_121119_000014_000000_TorToise,Users had the ability to vote on the songs they heard.,1034,11.426556955206522,0.7373656, Users had the ability to vote on the songs they heard.,0.0
1034_121119_000070_000000,1034_121119_000070_000000_TorToise,Solihull College is next-door to the east.,1034,10.75821980479997,0.7066258, Sully Hall College is next door to the east.,0.5714285714285714
1040_133433_000098_000000,1040_133433_000098_000000_TorToise,Yam is also extensively cultivated throughout the city.,1040,11.384808416846845,0.66259575, Yem is also extensively cultivated throughout the city.,0.125
1040_133433_000141_000001,1040_133433_000141_000001_TorToise,The nakshatra's symbol is a coiled serpent.,1040,10.579308206663304,0.6712835, The noxshotra symbol is a coiled serpent.,0.25
1040_133433_000067_000000,1040_133433_000067_000000_TorToise,"There is also a public pier called ""Wong Shek Pier"".",1040,9.914111364707002,0.6839272, There is also a public peer called Wang Shek Peer.,0.3
1040_133433_000019_000000,1040_133433_000019_000000_TorToise,"""H. triangularis"" feeds on eels and fish.",1040,10.923303758122774,0.5200515, Triangularis feeds on eels and fish.,0.14285714285714285
1040_133433_000055_000000,1040_133433_000055_000000_TorToise,"During the summer, the males spend most of their time establishing their territories.",1040,10.853523123229392,0.8536542," During the summer, the males spend most of their time establishing their territories.",0.0
1040_133433_000069_000000,1040_133433_000069_000000_TorToise,Several names were suggested for this specimen.,1040,10.977127703257649,0.82790756, Several names were suggested for this specimen.,0.0
1040_133433_000074_000000,1040_133433_000074_000000_TorToise,Their size and shape are irregular too because they are not perfect spheres.,1040,10.988784754523472,0.7333092, their size and shape are regular too because they are not perfect spheres.,0.07692307692307693
1040_133433_000020_000000,1040_133433_000020_000000_TorToise,The house is a typical three-bedroom family home.,1040,11.554796348437227,0.55189574, The house is a typical three bedroom family home.,0.25
1040_133433_000168_000001,1040_133433_000168_000001_TorToise,"At the beginning, Air Commodore L. O.",1040,10.745158299976056,0.7979515," at the beginning, air Commodore L.O.",0.2857142857142857
1040_133433_000129_000000,1040_133433_000129_000000_TorToise,Later liberal historians would embellish this portrayal even more.,1040,11.516235325193623,0.7922115," Later, liberal historians would embellish this portrayal even more.",0.0
1040_133433_000127_000000,1040_133433_000127_000000_TorToise,He looked like one who had passed through an uncomfortable hour or two.,1040,11.299989849741008,0.76233417, He looked like one who had passed through an uncomfortable hour or two.,0.0
1040_133433_000042_000000,1040_133433_000042_000000_TorToise,George F. Loewenstein explored visceral factors related to addictions like smoking.,1040,11.328388831149082,0.685415, George F. Lewinstein explored visceral factors related to addictions like smoking.,0.09090909090909091
1040_133433_000090_000000,1040_133433_000090_000000_TorToise,Increment the order quantity if you require more than one item.,1040,10.561731009523218,0.73380286, increment the order quantity if you require more than one item.,0.0
1040_133433_000015_000000,1040_133433_000015_000000_TorToise,"Her mother, Eleanore, was a columnist for the Los Angeles Examiner.",1040,11.575630714731238,0.6969858, Her mother Eleanor was a columnist for the Los Angeles Examiner.,0.09090909090909091
1040_133433_000077_000001,1040_133433_000077_000001_TorToise,"Powell won the fight on points, over eight rounds.",1040,11.126216803400904,0.77986145, Power won the fight on points over 8 rounds.,0.2222222222222222
1040_133433_000046_000000,1040_133433_000046_000000_TorToise,"‘Can I speak to Mr. Winkle, sir?’ replied Boots from the outside.",1040,10.557006074768209,0.6260836, Can I speak to Mr. Winkelsir? Reply boots from the outside.,0.25
1040_133433_000072_000004,1040_133433_000072_000004_TorToise,"From downtown, the bath is a few hundred metres beyond Heroes' Square.",1040,10.769870746193966,0.6875065," From downtown, the bath is a few hundred meters beyond hero square.",0.16666666666666666
1040_133433_000105_000001,1040_133433_000105_000001_TorToise,Topolobampo has a tropical arid desert climate.,1040,11.392504699409256,0.7085973, Topolo Bompo has a tropical air-id desert climate.,0.42857142857142855
1040_133433_000157_000000,1040_133433_000157_000000_TorToise,"The Foundation supports education, mammogram screenings, diagnostic testing and social therapy programs.",1040,11.11489812914821,0.80314445," The Foundation supports education, mammogram screenings, diagnostic testing and social therapy programs.",0.0
1040_133433_000085_000000,1040_133433_000085_000000_TorToise,"Is that program proprietary software, or is it open source?",1040,11.068024214901673,0.676953, Is that program proprietary software or is it open source?,0.0
1069_133709_000043_000030,1069_133709_000043_000030_TorToise,Falsani was born and raised in Connecticut.,1069,11.208039094020078,0.8232566, Falsani was born and raised in Connecticut.,0.0
1069_133709_000043_000029,1069_133709_000043_000029_TorToise,In the same year Raysing also bought other properties in Sewerby.,1069,12.130390539226136,0.87984717," In the same year, raising also bought other properties in sewer bee.",0.2727272727272727
1069_133709_000043_000031,1069_133709_000043_000031_TorToise,The area's early history was influenced by the Olmecs but had its own trajectory.,1069,11.29603805221323,0.8628806," The area's early history was influenced by the Olmex, but had its own trajectory.",0.06666666666666667
1069_133709_000043_000033,1069_133709_000043_000033_TorToise,Several composers have set the Seven Last Words to music.,1069,11.087624852461431,0.8746262, Several composers have set the seven last words to music.,0.0
1069_133699_000055_000000,1069_133699_000055_000000_TorToise,The settlement had eight villagers and two smallholders.,1069,11.165833480826429,0.88551646, The settlement had eight villagers and two small holders.,0.25
1069_133699_000067_000002,1069_133699_000067_000002_TorToise,"""Ooh Ooh"" was released as a promotional single, but also failed to find success.",1069,11.40719755028802,0.8636207," Ooh, oh, was released as a promotional single, but also failed to find success.",0.07142857142857142
1069_133699_000029_000002,1069_133699_000029_000002_TorToise,"The title also appears as a line in ""One Year of Love"".",1069,11.842077382551206,0.85116017, The title also appears as a line in one year of love.,0.0
1069_133699_000061_000000,1069_133699_000061_000000_TorToise,It is now the oldest surviving team sports club in Glasgow.,1069,11.413223533244256,0.8349763, It is now the oldest surviving team sports club in Glasgow.,0.0
1069_133699_000066_000006,1069_133699_000066_000006_TorToise,Drummer Jordan Hastings played in a hardcore punk band Cunter with friends from Moneen.,1069,11.80156497364654,0.90025806, drummer Jordan Hastings played in a hardcore punk band cunter with friends from a name.,0.14285714285714285
1069_133699_000067_000013,1069_133699_000067_000013_TorToise,"However, they are on good terms these days.",1069,11.544829560734742,0.7430402," However, they are on good terms these days.",0.0
1069_133699_000010_000000,1069_133699_000010_000000_TorToise,The burden for these costs and associated risks are transferred to the design-build team.,1069,11.936562786931576,0.8636002, The burden for these costs and associated risks are transferred to the Design Build team.,0.14285714285714285
1069_133699_000045_000001,1069_133699_000045_000001_TorToise,"Accommodation consisted of workmen's huts, foremen's huts and married workmen's huts.",1069,11.262752044034386,0.8035222," Accommodation consisted of workman's huts, formman's huts, and married workman's huts.",0.21428571428571427
1069_133699_000019_000000,1069_133699_000019_000000_TorToise,McLevy was a member of the conservative wing of the Socialist Party.,1069,11.75819524698144,0.6735663, McLevy was a member of the conservative wing of the Socialist Party.,0.0
1069_133699_000033_000000,1069_133699_000033_000000_TorToise,The old village was abandoned and all of its buildings declared dangerous.,1069,11.608062023054751,0.88324857, The old village was abandoned and all of its buildings declared dangerous.,0.0
1069_133699_000065_000000,1069_133699_000065_000000_TorToise,"Hearing of the bill, Georgie Russell rides to Philadelphia to fetch Crockett.",1069,11.319306087207131,0.8356068," Hearing of the bill, Georgie Russell rides to Philadelphia to fetch crocket.",0.08333333333333333
1069_133699_000009_000001,1069_133699_000009_000001_TorToise,Return of menstruation following childbirth varies widely among individuals.,1069,10.90129922091516,0.74445295, Return of menstruation following childbirth varies widely among individuals.,0.0
1069_133699_000057_000001,1069_133699_000057_000001_TorToise,Jacko combined a rap-like delivery with lyrics based on Australian comedy and larrikinism.,1069,11.550654842622365,0.8546137, Jaco combined a rap-like delivery with lyrics based on Australian comedy and lyricalism.,0.15384615384615385
1069_133699_000036_000000,1069_133699_000036_000000_TorToise,It also offers scholarships and awards to its members.,1069,11.14467233633755,0.7566062, It also offers scholarships and awards to its members.,0.0
1069_133699_000004_000005,1069_133699_000004_000005_TorToise,"At this time, two administrative districts, Canino-Timansky and Bolshezemelsky were founded.",1069,11.51136483274333,0.88633287," At this time, two administrative districts, Kanino-Tomanski and Bolshea-Zamelski were founded.",0.18181818181818182
1069_133699_000018_000002,1069_133699_000018_000002_TorToise,Moore's charity work includes raising money for the fight against Scleroderma.,1069,11.711685897798668,0.87645197, Moore's cherry work includes raising money for the fight against scleroderma.,0.08333333333333333
1235_135884_000006_000001,1235_135884_000006_000001_TorToise,They ran the canoe in and climbed the high earth bank.,1235,9.9753189414611,0.82863224, They ran the canoe in and climbed the high earth bank.,0.0
1235_135884_000010_000003,1235_135884_000010_000003_TorToise,It premiered on television and was later released on home video.,1235,11.649213870607742,0.7894392, It premiered on television and was later released on home video.,0.0
1235_135884_000009_000000,1235_135884_000009_000000_TorToise,It has two serving positions and uses the Tribute ticket issuing system.,1235,10.014089644645017,0.8105475, It has two serving positions and uses the tribute ticket issuing system.,0.0
1235_135884_000002_000002,1235_135884_000002_000002_TorToise,Delays meant the bill could not reach the floor for a conclusive vote.,1235,11.577957126363897,0.78582793, Delays meant the bill could not reach the floor for a conclusive vote.,0.0
1235_135884_000005_000004,1235_135884_000005_000004_TorToise,The state bought the land from him and named the city in his honor.,1235,11.924213418306485,0.7735317, The state bought the land from him and named the city in his honor.,0.0
1235_135884_000011_000002,1235_135884_000011_000002_TorToise,What is your progress?,1235,11.129689754751878,0.8301089, What is your progress?,0.0
1235_135884_000006_000000,1235_135884_000006_000000_TorToise,The following books by Norman Hunter also appear in the British Library catalogue.,1235,10.901333989252352,0.84340286, The following books by Norman Hunter also appear in the British Library catalog.,0.07692307692307693
1235_135884_000011_000000,1235_135884_000011_000000_TorToise,Winn Elementary School was located in Hutchins.,1235,11.828888142070545,0.7422802, When elementary school was located in Hutchins,0.14285714285714285
1235_135884_000008_000000,1235_135884_000008_000000_TorToise,Hudson apparently had not been trained in the operation of the radios.,1235,11.496637536865377,0.88310826, Hudson apparently had not been trained in the operation of the radios.,0.0
1235_135884_000012_000001,1235_135884_000012_000001_TorToise,It is the county seat of Bladen County.,1235,10.799496636973869,0.82073873, it is the county seat of Bladen County.,0.0
1235_135884_000004_000004,1235_135884_000004_000004_TorToise,The team's mascots are Ozzie T. Cougar and his sister Annie T. Cougar.,1235,11.974461179604935,0.84997237, The team's mascots are Ozzy T. Kuger and his sister Annie T. Kuger.,0.21428571428571427
1235_135884_000004_000003,1235_135884_000004_000003_TorToise,They also argued that the inclusion of Migeum will alleviate traffic in the area.,1235,11.608162834680464,0.86761165, They also argued that the inclusion of Mijian will alleviate traffic in the area.,0.07142857142857142
1235_135884_000003_000003,1235_135884_000003_000003_TorToise,The satellite was constructed from aluminum and used graphite struts.,1235,11.82519258144088,0.83979905, The satellite was constructed from aluminum and used graphite struts.,0.0
1235_135884_000009_000003,1235_135884_000009_000003_TorToise,We like to see clear weather.,1235,11.117445401360769,0.761418, We like to see clear weather.,0.0
1235_135884_000014_000001,1235_135884_000014_000001_TorToise,"There are two small churches, one Church of England and one Methodist.",1235,11.123273567380512,0.85855496," There are two small churches, one church of England and one Methodist.",0.0
1235_135884_000006_000002,1235_135884_000006_000002_TorToise,All of the British settlements north of Albany were accordingly abandoned.,1235,11.234879710162383,0.8674632, All of the British settlements north of Albany were accordingly abandoned.,0.0
1235_135884_000003_000000,1235_135884_000003_000000_TorToise,The town of Hayq is to the west of the lake.,1235,10.567510906249185,0.7623478, The town of Hake is to the west of the lake.,0.09090909090909091
1235_135884_000010_000005,1235_135884_000010_000005_TorToise,"He kidnaps her, holds her captive, rapes her, and cuts out her tongue.",1235,10.6511567398549,0.858597," He kidnaps her, holds her captive, rapes her, and cuts out her tongue.",0.0
1235_135884_000003_000001,1235_135884_000003_000001_TorToise,"Because of its limited release, it is now considered a collector's item.",1235,11.184419897372967,0.87446105," Because of its limited release, it is now considered a collector's item.",0.0
1235_135884_000004_000001,1235_135884_000004_000001_TorToise,That's the main idea.,1235,10.989289029022189,0.7615795, That's the main idea.,0.0
1088_134318_000045_000000,1088_134318_000045_000000_TorToise,Some speak the highland version of Oaxacan Chontal.,1088,10.953282174609956,0.7404626, Some speak the Highland version of Oaksikan Chantal.,0.25
1088_134318_000032_000001,1088_134318_000032_000001_TorToise,Wethermill leaned forward and shook his head with a smile.,1088,11.202559997598078,0.8577241, weathermill leaned forward and shook his head with a smile.,0.1
1088_134318_000002_000005,1088_134318_000002_000005_TorToise,These youths were placed in the labyrinth to be devoured by the Minotaur.,1088,11.515353161300464,0.82669926, These youths were placed in the labyrinth to be devoured by the Minotaur.,0.0
1088_134318_000003_000004,1088_134318_000003_000004_TorToise,Computer desks are typically mass-produced and require some self-assembly.,1088,11.464790928631176,0.7653246, Computer desks are typically mass-produced and require some self-assembly.,0.0
1088_134318_000002_000003,1088_134318_000002_000003_TorToise,Its eggs are white with fine reddish spots.,1088,10.690542948747437,0.819492, Its eggs are white with fine reddish spots.,0.0
1088_134318_000008_000001,1088_134318_000008_000001_TorToise,The mast first bent and then snapped at roughly half its height.,1088,10.77979092236329,0.7408184, the mast first bent and then snapped at roughly half its height.,0.0
1088_134318_000033_000000,1088_134318_000033_000000_TorToise,Puluj also participated in opening of several power plants in Austria-Hungary.,1088,11.355770675707811,0.8003549, Palouge also participated in opening of several power plants in Austria-Hungary.,0.09090909090909091
1088_134318_000015_000000,1088_134318_000015_000000_TorToise,He could not have stolen the animal.,1088,11.468387594196049,0.7966885, he could not have stolen the animal.,0.0
1088_134318_000005_000000,1088_134318_000005_000000_TorToise,It is a freeway-standard partial beltway around the southwest side of Richmond.,1088,11.143642810041754,0.7773093, It is a freeway standard partial beltway around the southwest side of Richmond.,0.16666666666666666
1088_134318_000001_000000,1088_134318_000001_000000_TorToise,"Many of these paints feature a hammered look, hence the name of the company.",1088,11.487486521547297,0.659888," Many of these paints feature a hammered look, hence the name of the company.",0.0
1088_134318_000040_000000,1088_134318_000040_000000_TorToise,Handler is also an author.,1088,11.62350075594918,0.8152821, Handler is also an author.,0.0
1088_134318_000035_000000,1088_134318_000035_000000_TorToise,A blacksmith works at his anvil in the foreground.,1088,11.237332339676156,0.7878507, A blacksmith works at his anvil in the foreground.,0.0
1088_134318_000025_000000,1088_134318_000025_000000_TorToise,Only after they give the tape do they realise what the truth is.,1088,10.835611898334754,0.71737635, Only after they give the tape do they realize what the truth is.,0.07692307692307693
1088_134318_000008_000002,1088_134318_000008_000002_TorToise,"He was educated at Harrow School and Trinity College, Cambridge.",1088,10.97351773421366,0.75478876," He was educated at Harrow School and Trinity College, Cambridge.",0.0
1088_134318_000019_000002,1088_134318_000019_000002_TorToise,Online gaming can become addictive to many gamers.,1088,10.894461591825245,0.69945097, Online gaming can become addictive to many gamers.,0.0
1088_134318_000030_000000,1088_134318_000030_000000_TorToise,In catch wrestling biceps slicer variation is called short-arm scissors.,1088,11.435561040734347,0.7307902," In catch wrestling biceps, slicer variation is called short arm scissors.",0.2
1088_134318_000043_000000,1088_134318_000043_000000_TorToise,England and Yorkshire cricketer Paul Jarvis grew up in Marske.,1088,11.669931168346007,0.7113484, England and Yorkshire Cricketer Paul Jarvis grew up in Marsk.,0.1
1088_134318_000031_000000,1088_134318_000031_000000_TorToise,John Linnell stated that this was his favourite version of the song.,1088,11.18792627534871,0.7358799, John Lennell stated that this was his favorite version of the song.,0.16666666666666666
1088_134318_000027_000000,1088_134318_000027_000000_TorToise,Emphasis is placed on those discoveries affecting human life.,1088,11.31084292236372,0.6685829, Emphasis is placed on those discoveries affecting human life.,0.0
1088_134318_000011_000000,1088_134318_000011_000000_TorToise,The motion is decided by a judge in both civil and criminal proceedings.,1088,11.495322655642502,0.9024222, The motion is decided by a judge in both civil and criminal proceedings.,0.0
