Reference audio ID,Synthesized audio ID,Input text,Speaker ID,RTF,SECS,Transcription,WER
locutor2_audio_25186,locutor2_audio_25186_YourTTS,"A medida que avanzamos en la vida, aprendemos que las batallas más difíciles a menudo van de la mano con las mejores recompensas.",locutor2,0.0227870054308496,0.8931954," A medida que avanzamos en la vida, aprendemos que las batallas más difíciles a menudo bandela mano, con las mejores recompensas.",0.13043478260869565
locutor2_audio_65434,locutor2_audio_65434_YourTTS,"Las cicatrices son recordatorios de las batallas que hemos librado, pero también son testimonios de nuestra fuerza para superarlas.",locutor2,0.0213849143340037,0.8693248," Las cicatrices son recordatorios de las batallas que hemos librado, pero también son testimonios de nuestra fuerza para superarlas.",0.0
locutor2_audio_65074,locutor2_audio_65074_YourTTS,"A veces, la solución es tomarse un descanso y respirar.",locutor2,0.0487046146934682,0.86659473, A veces la solución es tomarse un descans o ir a espirar.,0.5
locutor2_audio_3231_3232,locutor2_audio_3231_3232_YourTTS,"La inteligencia artificial es una herramienta valiosa, pero no puede reemplazar la compasión, la empatía y la intuición humana.",locutor2,0.0223366173912076,0.86007464," La inteligencia artificial es una herramienta valiosa, pero no puede reemplazar la compasión, la empatía y la intuición humana.",0.0
locutor2_audio_29515_29516,locutor2_audio_29515_29516_YourTTS,¡Buenas noticias! ¡Me dieron el trabajo!,locutor2,0.0555959663220814,0.8207541," Va buenas noticias, me dieron el trabajo.",0.16666666666666666
locutor2_audio_66149,locutor2_audio_66149_YourTTS,"La diversidad no solo agrega color al mundo, sino también perspectiva y sabiduría.",locutor2,0.0293273075844801,0.8479458," La diversidad no solo agreda a color al mundo, sino también perspectiva y sabiduría.",0.15384615384615385
locutor2_audio_6861,locutor2_audio_6861_YourTTS,"¿Sabes qué? No hay nada como llegar a casa, ponerse cómodo y disfrutar de una buena serie. Netflix es mi mejor amigo, ¡sin duda!",locutor2,0.0234035884632783,0.79452926," ¿Esa vez que no hay nada como llegar a casa, ponerse cómodo y disfrutar de una buena serie? Netflix es mi mejor amigo, es induda.",0.20833333333333334
locutor2_audio_45010,locutor2_audio_45010_YourTTS,"Vive la vida con intensidad, no con prisa.",locutor2,0.0490521527316472,0.77236974, Y ve la vida con intensidad no comprisa.,0.5
locutor2_audio_59302_59303,locutor2_audio_59302_59303_YourTTS,"Con cada pincelada, el lienzo se transformaba en una expresión única de emociones y colores.",locutor2,0.0296906727116282,0.857852," Con cada pincelada, el lienzo se transformaba en una expresión única de emociones y colores.",0.0
locutor2_audio_8772_8773,locutor2_audio_8772_8773_YourTTS,"El arte de escuchar es tan valioso como el arte de hablar. A veces, las historias más fascinantes se esconden detrás de palabras cuidadosamente escuchadas.",locutor2,0.0239819258978418,0.8888453," El arte de escuchar es tan valioso como el arte de hablar, a veces las historias más fascinantes esconden detrás de palabras cuidadosamente escuchadas.",0.04
locutor1_audio_42328_42329,locutor1_audio_42328_42329_YourTTS,La vida es corta. Come postre primero.,locutor1,0.0740158557891845,0.67912465, La vida rescorta come postre primero.,0.2857142857142857
locutor1_audio_5807,locutor1_audio_5807_YourTTS,Hazlo con pasión o no lo hagas en absoluto.,locutor1,0.0451328111933423,0.75567305, A su compasión vos no lo hagas en absoluto.,0.4444444444444444
locutor1_audio_9352,locutor1_audio_9352_YourTTS,El éxito es la suma de pequeños esfuerzos repetidos día tras día.,locutor1,0.0551279124460722,0.7173221, El exito es la suma de pequeños esfuerzos repetidos día tras día.,0.08333333333333333
locutor1_audio_47636_47637,locutor1_audio_47636_47637_YourTTS,Hice una lista de cosas por hacer y ahora mi lista de Netflix es más larga que nunca.,locutor1,0.0376220417322872,0.8352974, Y sé una lista de cosas por hacer y ahora mi lista de Netflix es más larga que nunca.,0.1111111111111111
locutor1_audio_33442,locutor1_audio_33442_YourTTS,"La creatividad no tiene límites. Cuanto más sueñas, más lejos llegas.",locutor1,0.0532304075572712,0.79006547," La creatividad no tiene límites, cuanto más sueñas más lejos llegas.",0.0
locutor1_audio_36237_36238_36239_36240,locutor1_audio_36237_36238_36239_36240_YourTTS,¿Alguien más tiene una lista de reproducción para cada estado de ánimo?,locutor1,0.049680553838215,0.7501875, Alguien más tiene una lista de reproducción para cada estado de ánimo.,0.0
locutor1_audio_25082,locutor1_audio_25082_YourTTS,La imaginación es el lienzo donde los sueños toman vida.,locutor1,0.0362801412781643,0.7441944, La imaginación es el lienzo donde los sueños toman vida.,0.0
locutor1_audio_36945,locutor1_audio_36945_YourTTS,¿Ya viste el último episodio de esa serie? Fue impactante.,locutor1,0.0448615841216441,0.81079054," Ya habiste el último episodio de esa serie, fue impactante.",0.1
locutor1_audio_37754_37755,locutor1_audio_37754_37755_YourTTS,"El coraje no siempre ruge. A veces, el coraje es esa voz tranquila al final del día que dice: lo intentaré de nuevo mañana.",locutor1,0.0238696058445117,0.750299, El coraje no siempre ruje. A veces el coraje les es a vostra tranquila al final del día que dice lo intentaré de nuevo mañana.,0.16666666666666666
locutor1_audio_17238_17239_17240_17241,locutor1_audio_17238_17239_17240_17241_YourTTS,"Bajo las luces tenues de la calle, los vecinos compartían saludos cordiales al volver a casa.",locutor1,0.0294196556826106,0.76976794," Bajo las luces tenúes de la calle, los vecinos compartían saludos cordiales al volver a casa.",0.0625
locutor1_audio_36838,locutor1_audio_36838_YourTTS,"En el escenario de la existencia, cada encuentro es una actuación única, donde los protagonistas entrelazan sus historias, dejando huellas en el telar del tiempo.",locutor1,0.0232374169168429,0.8024498, En el escenario de la existencia cada encuentro es una actuación única donde los protagonistas entrelazan sus historias dejando huellas en el tela del tiempo.,0.04
locutor1_audio_40372,locutor1_audio_40372_YourTTS,"¡Hola, mi gente! ¿Qué se traen entre manos?",locutor1,0.0588612800294702,0.7548678," Hola, mi gente es que se traen entre manos.",0.25
locutor1_audio_33030,locutor1_audio_33030_YourTTS,"El caos de mi escritorio refleja la complejidad de mis pensamientos. Aunque siempre sé dónde está todo, incluso si parece un desastre para los demás.",locutor1,0.0211539513924542,0.7848525," El caos de mi escritorio refleja la complejidad de mis pensamientos, aunque siempre se donde está todo y incluso si parece un desastre para los demás.",0.12
locutor1_audio_29241,locutor1_audio_29241_YourTTS,"La vida sería mucho más aburrida sin esos momentos inesperados de alegría, como encontrar dinero en un bolsillo olvidado.",locutor1,0.0234128472333896,0.8249814, La vida sería mucho más aburvida sin esos momentos inesperados de alegría como encontrar dinero en un bolsillo olvidado.,0.05263157894736842
locutor1_audio_45678_45679,locutor1_audio_45678_45679_YourTTS,¿Alguna película recomendada para ver en casa?,locutor1,0.044841319322586,0.77624464, ¿Aduna película recomendada para ver en casa?,0.14285714285714285
locutor1_audio_48613,locutor1_audio_48613_YourTTS,"¡Guau, este nuevo videojuego es asombroso!",locutor1,0.0444480509900335,0.7633826," Wow, este nuevo videojuego es asombroso.",0.16666666666666666
locutor1_audio_49706,locutor1_audio_49706_YourTTS,"El aroma del café recién preparado llenó la habitación, despertando todos los sentidos.",locutor1,0.0327672011534641,0.6851902," El aroma del cácer es siempre parado lleno la habitación, despertando todos los sentidos.",0.38461538461538464
locutor1_audio_1375,locutor1_audio_1375_YourTTS,"Los faroles en la plaza titilaban con un encanto antiguo, guiando a los transeúntes por senderos iluminados por la historia.",locutor1,0.0231915832439185,0.78162146," Los faroles en la plaza titilaban con un encanto antiguo, yando a los transeuntes por senderos iluminados por la historia.",0.1
locutor1_audio_33080,locutor1_audio_33080_YourTTS,"Las amistades verdaderas son como estrellas fugaces en la oscuridad de la vida. Pueden ser pocas, pero su brillo es intenso y eterno.",locutor1,0.0254451586869344,0.72937363," Las amistades verdaderas son como estrellas fugaces en la oscuridad de la vida, pueden ser pocas pero su brillo es intenso y eterno.",0.0
locutor1_audio_24044,locutor1_audio_24044_YourTTS,No sé si mi café me está hablando o si solo necesito dormir más.,locutor1,0.0443222154006196,0.7135788, No sé si mi café me está hablando si solo necesito dormir más.,0.07142857142857142
locutor4_audio_32765,locutor4_audio_32765_YourTTS,"En la calle bulliciosa, los colores vibrantes de los escaparates invitaban a un viaje visual por mundos llenos de posibilidades.",locutor4,0.0263638490730005,0.8120934," En la calle bujiciosa, los colores vibrantes de los escaparates invitaban a un viaje visual por mundos llenos de posibilidades.",0.05
locutor4_audio_59494,locutor4_audio_59494_YourTTS,"En el rincón silencioso de la noche, las estrellas son testigos de nuestras reflexiones más íntimas, iluminando secretos que solo la oscuridad conoce.",locutor4,0.0235085400654809,0.8193426," En el rincón silencioso de la noche, las estrellas son testigos de nuestras reflexiones más íntimas, iluminando secretos que sólo las cuidad conoce.",0.13043478260869565
locutor4_audio_38051,locutor4_audio_38051_YourTTS,"Las calles adoquinadas contaban historias antiguas, marcadas por el paso del tiempo.",locutor4,0.0375083599432531,0.7660193," Las calles adoquinadas contaban historias antiguas, marcadas por el paso del tiempo.",0.0
locutor4_audio_67254,locutor4_audio_67254_YourTTS,"La vela parpadeaba en la ventana, esperando el regreso de alguien cuya ausencia había dejado cicatrices en el corazón.",locutor4,0.0279545160517034,0.84881103," La bella partadeaba en la ventana, esperando el regreso de alguien cuya ausencia había dejado cicatrices en el corazón.",0.10526315789473684
locutor4_audio_39210,locutor4_audio_39210_YourTTS,El cambio es la única constante en la vida. Adaptarse es la clave para sobresalir.,locutor4,0.0338299316134029,0.6694142," El cambio es la única constante en la vida, adaptácer es la clave para sobresale.",0.13333333333333333
locutor4_audio_55121,locutor4_audio_55121_YourTTS,"En el silencio de la noche, encuentro la paz que el bullicio del día no puede ofrecer. Las estrellas son testigos de mis pensamientos más profundos.",locutor4,0.0214698403506652,0.77569294," En el silencio de la noche, encuentro la paz que el bullicio del día no puede ofrecer. Las estrellas son testigos de mis pensamientos más profundos.",0.0
locutor4_audio_56236,locutor4_audio_56236_YourTTS,La bondad es un idioma que los sordos pueden escuchar y los ciegos pueden ver.,locutor4,0.0354293021348004,0.7064297," La bondad es un idioma que los hordos pueden escuchar, y los ciegos pueden ver.",0.06666666666666667
locutor4_audio_67617,locutor4_audio_67617_YourTTS,"Cuando te levantas por la mañana, piensa en el precioso privilegio de estar vivo, de respirar, de pensar, de disfrutar, de amar.",locutor4,0.0252504097787957,0.8382108," Cuando te levantas por la mañana, piensa en el precioso privilegio de estar vivo de respirar de pensar de disfrutar de amar.",0.0
locutor4_audio_70617,locutor4_audio_70617_YourTTS,"Cerré los ojos y dejé que la música me llevara a lugares lejanos, donde los sueños se vuelven realidad.",locutor4,0.029377227279997,0.87042606," Cere los ojos y deje que la música me llevará a lugares lejanos, donde los sueños se vuelven realidad.",0.15789473684210525
locutor4_audio_65875_65876,locutor4_audio_65875_65876_YourTTS,La rutina diaria se rompió con una noticia inesperada que cambió el rumbo de sus días.,locutor4,0.0335815353224975,0.83448654, La rutina diaria se rompió con una noticia inesperada que cambió el rumbo de sus días.,0.0
locutor4_audio_28676,locutor4_audio_28676_YourTTS,Las estrellas brillaban en el cielo como diamantes incrustados en la bóveda celeste.,locutor4,0.0333974137902259,0.8427546, Las estrellas brillaban en el cielo como diamantes incrustados en la bobeda celeste.,0.07692307692307693
locutor4_audio_32740_32741,locutor4_audio_32740_32741_YourTTS,"¡Qué pena! Pero bueno, la vida es corta, así que hay que recomponerse y darlo todo.",locutor4,0.0385671127133253,0.775231," Que pena, pero bueno, la vida es corta, así que hay que recomponerse y dálo todo.",0.125
locutor4_audio_72447,locutor4_audio_72447_YourTTS,¿Cuál es tu lugar favorito para relajarte?,locutor4,0.0571268375473793,0.731902, ¿Cuál es tu lugar favorito para relajarte?,0.0
locutor4_audio_57986,locutor4_audio_57986_YourTTS,Amaneció con un cielo pintado de colores cálidos y susurros de la naturaleza.,locutor4,0.0375407457592998,0.7616181, Amaneció con un cielo pintado de colores calidos y su surro de la naturaleza.,0.23076923076923078
locutor4_audio_79807,locutor4_audio_79807_YourTTS,"¡Hola, qué pasa! ¿Cómo va todo por ahí?",locutor4,0.0653142641697611,0.7391261," Hola, ¿qué pasa? ¿Cómo va todo por ahí?",0.0
locutor4_audio_27800_27801,locutor4_audio_27800_27801_YourTTS,"Las amistades verdaderas son como estrellas fugaces en la oscuridad de la vida. Pueden ser pocas, pero su brillo es intenso y eterno.",locutor4,0.024645391738776,0.85602057, Las amistades verdaderas son como estrellas fubases en la oscuridad de la vida. Puede ser pocas pero subrígres intenso y eterno.,0.21739130434782608
locutor4_audio_64111,locutor4_audio_64111_YourTTS,¿Te ha pasado que entras a una habitación y olvidas por qué estabas allí? Mi cerebro debe tener su propio GPS caprichoso.,locutor4,0.0275474954016354,0.6630409," Te ha pasado que entras a una habitación y olvidas porque estabas allí, ni cerebro debe tener su propio scaprichoso.",0.22727272727272727
locutor4_audio_78962,locutor4_audio_78962_YourTTS,El calor del sol acariciaba la piel durante un día de verano en el campo.,locutor4,0.0428805482719388,0.7813383, El calor del sol acariciaba la piel durante un día de verano en el campo.,0.0
locutor4_audio_76139_76140,locutor4_audio_76139_76140_YourTTS,La tecnología avanza tan rápido que a veces siento que mi teléfono es más inteligente que yo. Pero al menos no puede hacer una buena taza de café.,locutor4,0.0236678880826868,0.7940361," La tecnología avanza tan rápido que a veces siento que mi teléfono es más inteligente que yo, pero al menos no puede hacer una buena taza de café.",0.0
locutor4_audio_30485,locutor4_audio_30485_YourTTS,"La maravilla de la vida está en la diversidad de experiencias que podemos vivir, enriqueciendo nuestro viaje con colores y texturas únicas.",locutor4,0.0311030285819521,0.8442666," La maravilla de la vida está en la diversidad de experiencias que podemos vivir, enriqueciendo nuestro viaje con colores y texturas únicas.",0.0
locutor5_audio_119207,locutor5_audio_119207_YourTTS,"El eco lejano de una guitarra callejera se mezclaba con el bullicio urbano, creando una sinfonía improvisada en las calles transitadas.",locutor5,0.0379719816790091,0.749251," El ecolejano de una guitarra callejera se mezclaba con el bullicio urbano, creando una sinfonía improvisada en las calles transitadas.",0.09523809523809523
locutor5_audio_99936_99937,locutor5_audio_99936_99937_YourTTS,"La amistad es como un jardín que florece con risas, apoyo y momentos compartidos. Cada amigo es una flor única en este hermoso paisaje.",locutor5,0.0263484721725395,0.8845004," La amista descomo un jardín que florece con risas, apoyo y momentos compartidos. Cada amigüe es una flodu única en este hermoso paisaje.",0.20833333333333334
locutor5_audio_12839,locutor5_audio_12839_YourTTS,"Estar en las nubes es normal de vez en cuando, pero hay que bajar a la Tierra.",locutor5,0.0605151791424646,0.7977704," Estar en las nubes es normal de vez en cuando, pero vais a que bajar a la tierra.",0.11764705882352941
locutor5_audio_53984,locutor5_audio_53984_YourTTS,"La paciencia es una lección que la naturaleza nos enseña cada temporada, recordándonos que incluso las flores más hermosas necesitan tiempo para florecer.",locutor5,0.0400874083591199,0.81155133," La paciencia es una lección que la naturaleza nos enseña cada temporada, recordándonos que incluso las flores más hermosas necesitan tiempo para florecer.",0.0
locutor5_audio_43643_43644_43645,locutor5_audio_43643_43644_43645_YourTTS,"A medida que confiamos en la inteligencia artificial para tomar decisiones críticas, debemos ser conscientes de los sesgos inherentes y trabajar para eliminarlos.",locutor5,0.02983028007891,0.84781766," A medida que confiamos en la inteligencia artificial para tomar decisiones críticas, debemos ser conscientes de los ergos inerentes y trabajar para eliminarlos.",0.08695652173913043
locutor5_audio_34451,locutor5_audio_34451_YourTTS,"La vida no es esperar a que pase la tormenta, sino aprender a bailar bajo la lluvia.",locutor5,0.0463556980839665,0.83440286," La vida no es esperar a dar que pase la tormenta, sino aprender a bailar bajo la lluvia.",0.058823529411764705
locutor5_audio_51836,locutor5_audio_51836_YourTTS,"La inteligencia artificial es una herramienta poderosa, pero su verdadero valor radica en cómo la utilizamos para mejorar la vida humana.",locutor5,0.0322262916339219,0.8849321," La inteligencia artificial es una herramienta poderosa, pero su verdadero valor radica en cómo la utilizamos para mejorar la vida humana.",0.0
locutor5_audio_72303,locutor5_audio_72303_YourTTS,"Estar hasta las narices de algo es normal, pero hay que aguantarse.",locutor5,0.0684973678437832,0.82959," Estar hasta las narices de algo es normal, pero hay que aguantarse.",0.0
locutor5_audio_90154,locutor5_audio_90154_YourTTS,"Las sombras danzaban en las paredes, como personajes de una tragedia silenciosa que solo las piedras recordarían.",locutor5,0.0322200513350283,0.69124," Las sombras danzaban en las paredes, como personajes de una tragedia silenciosa que solo las piedras recordaría.",0.058823529411764705
locutor5_audio_88992_88993_88994,locutor5_audio_88992_88993_88994_YourTTS,"Nunca subestimes el poder curativo de una siesta. Es como un reinicio para el alma, especialmente si tienes una manta suave y una almohada cómoda.",locutor5,0.0227512385146285,0.8881949," Nunca subestimes el poder curativo de una siesta. Es como un reinicio para el alma, especialmente si tienes una manta suave y una almohara comoda.",0.08
locutor5_audio_15553,locutor5_audio_15553_YourTTS,"En la calle bulliciosa, los colores vibrantes de los escaparates invitaban a un viaje visual por mundos llenos de posibilidades.",locutor5,0.0284157933727387,0.8045285," En la calle builliciosa, los colores vibrantes de los escaparates invitaban a un viaje visual por mundos llenos de posibilidades.",0.05
locutor5_audio_57868,locutor5_audio_57868_YourTTS,"Siempre quise ser superhéroe, pero mis superpoderes parecen limitarse a encontrar cosas perdidas.",locutor5,0.0498442079178542,0.81318," Siempre quise ser supereroy, pero mis superpoderes parece limitarse a encontrar cosas perdidas.",0.15384615384615385
locutor5_audio_121895,locutor5_audio_121895_YourTTS,Los días lluviosos tienen su propio encanto melancólico. Es como si el cielo estuviera compartiendo sus lágrimas para nutrir la tierra.,locutor5,0.0325794635194071,0.88297296, Los 10 lluviosos tienen su propio en tanto melancólico. Es como si el cielo estuviera compartiendo sus lágrimas para nutrir la tierra.,0.14285714285714285
locutor5_audio_120467,locutor5_audio_120467_YourTTS,"En el rincón polvoriento de la librería de segunda mano, encontró un diario antiguo lleno de cartas de amor perdidas en el tiempo.",locutor5,0.0684527455600783,0.7816337," En el rincón Paulvoriento de la librería de Segunda Mano, encontró un diario antiguo lleno de cartas de amor perdidas en el tiempo.",0.043478260869565216
locutor5_audio_18826,locutor5_audio_18826_YourTTS,La naturaleza nos enseña lecciones de humildad y asombro con cada amanecer y puesta de sol.,locutor5,0.0525366402033603,0.78866816, La naturaleza nos enseña lecciones de humildad y asombro con cada amanecer y puesta de sol.,0.0
locutor5_audio_28927,locutor5_audio_28927_YourTTS,Chisme del día: vi a la vecina bailando salsa en su sala. No sé si estaba practicando para un concurso o simplemente disfrutando de la vida.,locutor5,0.0463323602820217,0.87706864," Sísmel el día, vía la vecina bailando salsa resusala. No sé si estaba practicando para un concuso o simplemente disfrutando de la vida.",0.3076923076923077
locutor5_audio_97785_97786_97787_97788,locutor5_audio_97785_97786_97787_97788_YourTTS,Gracias por estar aquí.,locutor5,0.1816533718790327,0.8765986, Gracias por estar aquí.,0.0
locutor5_audio_82537,locutor5_audio_82537_YourTTS,"A medida que el reloj avanzaba, las sombras en la pared contaban la historia de un día que se desvanecía en la oscuridad.",locutor5,0.0583556752035936,0.8306745," A medida que el reloj avanzaba, las sombras en la pared contaban la historia de un día que se desvanecía en la oscuridad.",0.0
locutor5_audio_3794,locutor5_audio_3794_YourTTS,La amistad es un tesoro invaluable.,locutor5,0.1254440564991307,0.7503548, La lista de su un tesoro invaluable.,0.5
locutor5_audio_90518_90519,locutor5_audio_90518_90519_YourTTS,"La creatividad no tiene límites. Cuanto más sueñas, más lejos llegas.",locutor5,0.0746736424209098,0.8582014," La creatividad no tiene límites. Cuanto más sueñas, más lejos llegas.",0.0
locutor3_audio_14429,locutor3_audio_14429_YourTTS,"En el bullicio de la ciudad, encontré la paz en el susurro de las hojas de los árboles.",locutor3,0.0672504508921803,0.8190393," En el bullicio de la ciudad, encontré la paz en el susurro de las hojas de los árboles.",0.0
locutor3_audio_7202,locutor3_audio_7202_YourTTS,"¡Hola, mi gente! ¿Qué se traen entre manos?",locutor3,0.1065020557481293,0.8288243," Hola Vicente, que se traen entre manos.",0.375
locutor3_audio_7251,locutor3_audio_7251_YourTTS,La rutina diaria se rompió con una noticia inesperada que cambió el rumbo de sus días.,locutor3,0.072844285483754,0.8021828, La rutina de haría se rompió con una noticia inesperada que cambió el rumbo de sus días.,0.125
locutor3_audio_10745,locutor3_audio_10745_YourTTS,Hoy decidí aprender algo nuevo. Mañana será otro día.,locutor3,0.0948720488203577,0.8526186, Hoy decidí aprender algo nuevo. Mañana será otro día.,0.0
locutor3_audio_6538,locutor3_audio_6538_YourTTS,La ética en la inteligencia artificial no es una opción; es una necesidad para preservar nuestra humanidad en un mundo cada vez más digital.,locutor3,0.0481794912032303,0.8195824," La ética en la inteligencia artificial no es una opción, es una necesidad para preservar nuestra humanidad en un mundo cada vez más digital.",0.0
locutor3_audio_11229,locutor3_audio_11229_YourTTS,"La diversidad no solo agrega color al mundo, sino también perspectiva y sabiduría.",locutor3,0.0728041008239198,0.8510887," La diversidad no solo agrega color al mundo, sino también perspectiva y sabiduría.",0.0
locutor3_audio_996,locutor3_audio_996_YourTTS,"El coraje no siempre ruge. A veces, el coraje es esa voz tranquila al final del día que dice: lo intentaré de nuevo mañana.",locutor3,0.0423823070052443,0.802888," El coraje no siempre ruje. A veces, el coraje es a voz tranquila al final del día que dice, lo intentaré de nuevo mañana.",0.08333333333333333
locutor3_audio_17280,locutor3_audio_17280_YourTTS,"El aroma del café flotaba en el aire, tejiendo recuerdos de conversaciones compartidas y miradas cómplices.",locutor3,0.0745197367219607,0.79789543," El aroma del café flotaba en el aire, tejiendo recuerdos de conversaciones compartidas y miradas complices.",0.0625
locutor3_audio_16991,locutor3_audio_16991_YourTTS,"A medida que confiamos en la inteligencia artificial para tomar decisiones críticas, debemos ser conscientes de los sesgos inherentes y trabajar para eliminarlos.",locutor3,0.0816470453905504,0.75826085," A medida que confiamos en la inteligencia artificial, para tomar decisiones críticas, debemos ser conscientes de los esgos inerentes y trabajar para eliminarlos.",0.08695652173913043
locutor3_audio_4268,locutor3_audio_4268_YourTTS,"A veces, la lluvia más fuerte produce los arcoíris más brillantes.",locutor3,0.1534813083708286,0.8292404, A veces la lluvia más fuerte produce los arcoiris más brillantes.,0.09090909090909091
locutor3_audio_9253,locutor3_audio_9253_YourTTS,"Entre risas y confidencias, la tarde se deslizó como un cuento de viejos amigos.",locutor3,0.1082817089193813,0.8050529," Entre reisas y confidencias, la tarde se deslizo como un cuento de viejos amigos.",0.14285714285714285
locutor3_audio_8704,locutor3_audio_8704_YourTTS,La vida sería mucho más sencilla si mi despertador tuviera una opción de 'cinco minutos más y te traigo café'. ☕⏰,locutor3,0.0378394552639552,0.83997107, La vida sería mucho más sencilla si mi despertador tuviera una opción de cinco minutos más y te traigo café.,0.047619047619047616
locutor3_audio_14452,locutor3_audio_14452_YourTTS,"La noche susurraba misterios, dejando entrever la magia que se esconde en lo más oscuro.",locutor3,0.0423819049080805,0.8234804," La noche susurraba misterios, nezando entre ver la magia pesescó de lo más oscuro.",0.4666666666666667
locutor3_audio_3541,locutor3_audio_3541_YourTTS,"¿Sabías que las plantas son como las mascotas silenciosas? Solo que en lugar de ladrar, crecen. Mis cactus son los más silenciosos de la cuadra.",locutor3,0.0282052299739178,0.8370681," Esa vía es que las plantas son como las mascotas silenciosas, sólo que en lugar de ladra crecen, mis cactus son los más silenciosos de la cuadra.",0.2
locutor3_audio_15992,locutor3_audio_15992_YourTTS,La música tiene el poder de transportarme a otro lugar en el tiempo.,locutor3,0.0510632373620328,0.7524773, La música tiene el poder de transportarme a otro lugar en el tiempo.,0.0
locutor3_audio_17858,locutor3_audio_17858_YourTTS,El sol brilla en el cielo azul.,locutor3,0.0870022508833143,0.7532624, Errtsol brilla en el cielo azul.,0.2857142857142857
locutor3_audio_1503,locutor3_audio_1503_YourTTS,En la simplicidad encontramos la verdadera esencia de la vida.,locutor3,0.0584004080201697,0.7739898, En la simplicidad encontramos la verdadera esencia de la vida.,0.0
locutor3_audio_9821,locutor3_audio_9821_YourTTS,Mi plan para hoy: sobrevivir.,locutor3,0.0605249568314216,0.6823048," ni plantaraui, sobredig dir.",1.0
locutor3_audio_5234,locutor3_audio_5234_YourTTS,"La compasión es un bálsamo suave que sana heridas invisibles, extendiendo un abrazo invisible que reconoce la humanidad compartida en cada uno de nosotros.",locutor3,0.0274444729844226,0.8407062," La compasión es un balsamo suave que sana heridas invisibles, estendiendo un abrazo invisible que reconoce la humanidad compartida en cada uno de nosotros.",0.08333333333333333
locutor3_audio_3877,locutor3_audio_3877_YourTTS,"A medida que avanzamos en la vida, aprendemos que las batallas más difíciles a menudo van de la mano con las mejores recompensas.",locutor3,0.0282419912786368,0.8311111," A medida que avanzamos en la vida, aprendemos que las batallas más difíciles a menudo van de la mano con las mejores recompensas.",0.0
locutor3_audio_5247,locutor3_audio_5247_YourTTS,"Las luciérnagas destellaban en la penumbra, pequeñas estrellas terrestres guiando a los soñadores hacia mundos de ensueño.",locutor3,0.0351627486465621,0.8434535," Las luciar maras destellaban en la penumbra, pequeñas estrellas terrestres yando a los señadores hacia mundos de ensueña.",0.29411764705882354
locutor3_audio_14894,locutor3_audio_14894_YourTTS,"Cada día es una nueva oportunidad para aprender, crecer y convertirnos en la mejor versión de nosotros mismos. ¡Aprovechemos cada momento!",locutor3,0.0286162732033756,0.7911159," Cada día es una nueva oportunidad para aprender, crecer y convertirnos en la mejor versión de nosotros mismos. Aprovechemos cada momento.",0.0
