Reference audio ID,Synthesized audio ID,Input text,Speaker ID,RTF,SECS
1040_133433_000042_000000,1040_133433_000042_000000_XTTS,"ClearCase dynamic views are slower than local filesystems, even with a good network infrastructure.",1040,0.5730795908899935,0.6722601
1040_133433_000090_000000,1040_133433_000090_000000_XTTS,The program imitates normal Shabbat programing at camp.,1040,0.6573851301681038,0.73323375
1040_133433_000015_000000,1040_133433_000015_000000_XTTS,That's what Carnegie did.,1040,0.6153810480509001,0.7260356
1040_133433_000077_000001,1040_133433_000077_000001_XTTS,"Wonderama, Wars and a Whole Bunch of Life.",1040,0.5634027873144202,0.7221775
1040_133433_000046_000000,1040_133433_000046_000000_XTTS,The nakshatra's symbol is a coiled serpent.,1040,0.5648536504188786,0.63456583
1040_133433_000072_000004,1040_133433_000072_000004_XTTS,The full text of the report is available through several websites.,1040,0.8921431008797257,0.6813409
1040_133433_000105_000001,1040_133433_000105_000001_XTTS,"For example, one could rely on certification authorities or a web of trust.",1040,0.5528916931983514,0.75369227
1040_133433_000157_000000,1040_133433_000157_000000_XTTS,Little things please little minds,1040,0.5955979089568407,0.72969973
1040_133433_000085_000000,1040_133433_000085_000000_XTTS,"Jefferson's ""original Rough draught"" is on exhibit in the Library of Congress.",1040,0.5852154089986075,0.6928364
1069_133709_000043_000030,1069_133709_000043_000030_XTTS,"He is buried in the Massanutten-Cross Keys Cemetery, Rockingham County, Virginia.",1069,0.6763913634121084,0.83107084
1069_133709_000043_000029,1069_133709_000043_000029_XTTS,Computer desks are typically mass-produced and require some self-assembly.,1069,0.5755254604663987,0.8377695
1069_133709_000043_000031,1069_133709_000043_000031_XTTS,"This ideal from which the peculiarities were effaced became ""the average man"".",1069,0.658146044831563,0.803825
1069_133709_000043_000033,1069_133709_000043_000033_XTTS,"Thus, a precedent was set.",1069,0.6659061950694944,0.7835798
1069_133699_000055_000000,1069_133699_000055_000000_XTTS,He didn't have much money and often slept in a bar counter in Helena.,1069,0.6939205554647183,0.7830231
1069_133699_000067_000002,1069_133699_000067_000002_XTTS,Only symmetric equilibria can be evolutionarily stable states in single population models.,1069,0.5625657068970641,0.7888422
1069_133699_000029_000002,1069_133699_000029_000002_XTTS,"In these works, Glass uses repetitive structures often associated with musical minimalism.",1069,0.5675979290385434,0.88252115
1069_133699_000061_000000,1069_133699_000061_000000_XTTS,"One was the portrait of John Kennedy, the other Ronald Reagan.",1069,0.7471769872276663,0.8042612
1069_133699_000066_000006,1069_133699_000066_000006_XTTS,Men who weren't accepted to university are drafted into the army for a year.,1069,0.6266229852219224,0.89425373
1069_133699_000067_000013,1069_133699_000067_000013_XTTS,"Sections of the river are closed to fishing, or are ""catch-and-release"" waters.",1069,0.5780130382304399,0.7791394
1069_133699_000010_000000,1069_133699_000010_000000_XTTS,"There is a large gap, or diastema, separating the cheek teeth from the incisors.",1069,0.6099404696119757,0.81773454
1069_133699_000045_000001,1069_133699_000045_000001_XTTS,It is part of the Hauts-de-France region.,1069,0.7352055793179164,0.80658406
1069_133699_000019_000000,1069_133699_000019_000000_XTTS,A river runs slightly west of Kajiki.,1069,0.5909793607650264,0.69395447
1069_133699_000033_000000,1069_133699_000033_000000_XTTS,Being able to do a variety of subject matter keeps me from going insane.,1069,0.5905144191286835,0.88988626
1069_133699_000065_000000,1069_133699_000065_000000_XTTS,"At the beginning, Air Commodore L. O.",1069,0.5873265455348614,0.80450875
1069_133699_000009_000001,1069_133699_000009_000001_XTTS,You read too many novels anyhow.,1069,0.6047054918781954,0.7863046
1069_133699_000057_000001,1069_133699_000057_000001_XTTS,The State flag is used on governmental buildings and embassies.,1069,0.7309054372304663,0.71234906
1069_133699_000036_000000,1069_133699_000036_000000_XTTS,It will come back.,1069,0.6430628443251772,0.7054349
1069_133699_000004_000005,1069_133699_000004_000005_XTTS,However it has since been widely used by other documentary filmmakers.,1069,0.5762565823275335,0.8754535
1069_133699_000018_000002,1069_133699_000018_000002_XTTS,The team's mascots are Ozzie T. Cougar and his sister Annie T. Cougar.,1069,0.5784424624585197,0.8609605
1235_135884_000006_000001,1235_135884_000006_000001_XTTS,When the war ended he returned to private practice in Hawaii.,1235,0.7457579205044274,0.857676
1235_135884_000010_000003,1235_135884_000010_000003_XTTS,People are squeezing through a space between rocks.,1235,0.6320408910493114,0.7700642
1235_135884_000009_000000,1235_135884_000009_000000_XTTS,The airport has two public terminals-one for international and one for domestic traffic.,1235,0.579755262132295,0.8254531
1235_135884_000002_000002,1235_135884_000002_000002_XTTS,What a reception they got.,1235,0.6954591507832356,0.7618238
1235_135884_000005_000004,1235_135884_000005_000004_XTTS,Return of menstruation following childbirth varies widely among individuals.,1235,0.6273014487835206,0.77363634
1235_135884_000011_000002,1235_135884_000011_000002_XTTS,"As a result, Paul Maurice replaced Holmgren as head coach in November.",1235,0.6241372272511622,0.81967896
1235_135884_000006_000000,1235_135884_000006_000000_XTTS,"One, she must agree to be installed at a temple after one year.",1235,0.5965068149232351,0.82336783
1235_135884_000011_000000,1235_135884_000011_000000_XTTS,One feature of the Reference line is the use of the trademark Cerametallic woofers.,1235,0.5849321626111109,0.7835355
1235_135884_000008_000000,1235_135884_000008_000000_XTTS,Where do foxes inhabit?,1235,0.7699423713076708,0.8582566
1235_135884_000012_000001,1235_135884_000012_000001_XTTS,On the lower back there are three tapering red bars.,1235,0.6126930426321536,0.77224326
1235_135884_000004_000004,1235_135884_000004_000004_XTTS,"Born in Ayr, Ure started his career as a centre half with Ayr Albion.",1235,0.5909133164779,0.8297681
1235_135884_000004_000003,1235_135884_000004_000003_XTTS,Euro-American settlers quickly replaced the native population.,1235,0.5899779156526344,0.82360756
1235_135884_000003_000003,1235_135884_000003_000003_XTTS,It is bordered on all sides by the city of Mahtomedi.,1235,0.7778442474944348,0.7829542
1235_135884_000009_000003,1235_135884_000009_000003_XTTS,"Subsequently, Stickney began work on his Mount Washington Hotel.",1235,0.6022804105800923,0.7626982
1235_135884_000014_000001,1235_135884_000014_000001_XTTS,"The award has been presented to one amateur player, Daniel Brabant.",1235,0.6094664819279293,0.8435766
1235_135884_000006_000002,1235_135884_000006_000002_XTTS,The program imitates normal Shabbat programing at camp.,1235,0.6247367610739646,0.8021972
1235_135884_000003_000000,1235_135884_000003_000000_XTTS,Two women and two children sit at a bus stop.,1235,0.651092927318317,0.8224573
1235_135884_000010_000005,1235_135884_000010_000005_XTTS,"Danny called the area ""Potlach Meadows"".",1235,0.7784269785007136,0.840622
1235_135884_000003_000001,1235_135884_000003_000001_XTTS,A classroom of young children holding a pose.,1235,0.648427341873222,0.76314473
1235_135884_000004_000001,1235_135884_000004_000001_XTTS,Rainfall is very frequent in this part and the weather often changes quickly.,1235,0.605436209245887,0.8038552
1088_134318_000045_000000,1088_134318_000045_000000_XTTS,Newcomb's daughter Anna Josepha studied at the Art Students' League in New York.,1088,0.6558480148720889,0.77967787
1088_134318_000032_000001,1088_134318_000032_000001_XTTS,Haim Aharon died eight years later.,1088,0.6290139531956543,0.76948845
1088_134318_000002_000005,1088_134318_000002_000005_XTTS,He lived for some time at the Hamburg cell apartment.,1088,0.5966755395643856,0.7734175
1088_134318_000003_000004,1088_134318_000003_000004_XTTS,"As to my heart, I belong entirely to the Heart of Jesus.",1088,0.5693733135596584,0.8100289
1088_134318_000002_000003,1088_134318_000002_000003_XTTS,Take care of the pence and the pounds will take care of themselves.,1088,0.7311085165493931,0.7361321
1088_134318_000008_000001,1088_134318_000008_000001_XTTS,As Jehovah's Witnesses we do not believe in creature worship...,1088,0.585493676197312,0.60663223
1088_134318_000033_000000,1088_134318_000033_000000_XTTS,"Besides, this was first defeat of Denizli on third term.",1088,0.5940400140119203,0.7926175
1088_134318_000015_000000,1088_134318_000015_000000_XTTS,"Howard attended the University of Oklahoma, where he went to drama school.",1088,0.578958007696857,0.7971783
1088_134318_000005_000000,1088_134318_000005_000000_XTTS,She was ambidextrous and played with two forehands.,1088,0.6978328306390634,0.78556526
1088_134318_000001_000000,1088_134318_000001_000000_XTTS,It is bordered on all sides by the city of Mahtomedi.,1088,0.6175098175792296,0.58773553
1088_134318_000040_000000,1088_134318_000040_000000_XTTS,It is also the last stop before crossing the Willamette River.,1088,0.5864946448819025,0.77889264
1088_134318_000035_000000,1088_134318_000035_000000_XTTS,"However, when it comes to neural adaptation, one has no conscious control over it.",1088,0.5841647845203349,0.80685246
1088_134318_000025_000000,1088_134318_000025_000000_XTTS,Located in Quincy are a few small businesses.,1088,0.5965550413847215,0.7578157
1088_134318_000008_000002,1088_134318_000008_000002_XTTS,The software can run under their respective operating systems natively without emulation.,1088,0.6544481865351212,0.7635808
1088_134318_000019_000002,1088_134318_000019_000002_XTTS,"From downtown, the bath is a few hundred metres beyond Heroes' Square.",1088,0.5961848434329337,0.7219715
1088_134318_000030_000000,1088_134318_000030_000000_XTTS,Later liberal historians would embellish this portrayal even more.,1088,0.5949241755751922,0.7250589
1088_134318_000043_000000,1088_134318_000043_000000_XTTS,"""Yes, indeed"" answered the little woman.",1088,0.6696525477044594,0.73089325
1088_134318_000031_000000,1088_134318_000031_000000_XTTS,That's what he and I agreed.,1088,0.7335892933677763,0.6483137
1088_134318_000027_000000,1088_134318_000027_000000_XTTS,First we choose a spin direction for our electron or positron.,1088,0.5888506584790592,0.67949176
1088_134318_000011_000000,1088_134318_000011_000000_XTTS,They were reported to be one of the most rebellious tribes at the time.,1088,0.600358970909077,0.7926146
