Reference audio ID,Synthesized audio ID,Input text,Speaker ID,RTF,SECS
locutor5_audio_121895,locutor5_audio_121895_YourTTS,Los días lluviosos tienen su propio encanto melancólico. Es como si el cielo estuviera compartiendo sus lágrimas para nutrir la tierra.,locutor5,0.03257946351940712,0.88297296
locutor5_audio_120467,locutor5_audio_120467_YourTTS,"En el rincón polvoriento de la librería de segunda mano, encontró un diario antiguo lleno de cartas de amor perdidas en el tiempo.",locutor5,0.0684527455600783,0.7816337
locutor5_audio_18826,locutor5_audio_18826_YourTTS,La naturaleza nos enseña lecciones de humildad y asombro con cada amanecer y puesta de sol.,locutor5,0.05253664020336035,0.78866816
locutor5_audio_28927,locutor5_audio_28927_YourTTS,Chisme del día: vi a la vecina bailando salsa en su sala. No sé si estaba practicando para un concurso o simplemente disfrutando de la vida.,locutor5,0.04633236028202172,0.87706864
locutor5_audio_97785_97786_97787_97788,locutor5_audio_97785_97786_97787_97788_YourTTS,Gracias por estar aquí.,locutor5,0.1816533718790327,0.8765986
locutor5_audio_82537,locutor5_audio_82537_YourTTS,"A medida que el reloj avanzaba, las sombras en la pared contaban la historia de un día que se desvanecía en la oscuridad.",locutor5,0.05835567520359369,0.8306745
locutor5_audio_3794,locutor5_audio_3794_YourTTS,La amistad es un tesoro invaluable.,locutor5,0.12544405649913073,0.7503548
locutor5_audio_90518_90519,locutor5_audio_90518_90519_YourTTS,"La creatividad no tiene límites. Cuanto más sueñas, más lejos llegas.",locutor5,0.0746736424209098,0.8582014
locutor3_audio_14429,locutor3_audio_14429_YourTTS,"En el bullicio de la ciudad, encontré la paz en el susurro de las hojas de los árboles.",locutor3,0.06725045089218036,0.8190393
locutor3_audio_7202,locutor3_audio_7202_YourTTS,"¡Hola, mi gente! ¿Qué se traen entre manos?",locutor3,0.10650205574812933,0.8288243
locutor3_audio_7251,locutor3_audio_7251_YourTTS,La rutina diaria se rompió con una noticia inesperada que cambió el rumbo de sus días.,locutor3,0.072844285483754,0.8021828
locutor3_audio_10745,locutor3_audio_10745_YourTTS,Hoy decidí aprender algo nuevo. Mañana será otro día.,locutor3,0.09487204882035773,0.8526186
locutor3_audio_6538,locutor3_audio_6538_YourTTS,La ética en la inteligencia artificial no es una opción; es una necesidad para preservar nuestra humanidad en un mundo cada vez más digital.,locutor3,0.04817949120323034,0.8195824
locutor3_audio_11229,locutor3_audio_11229_YourTTS,"La diversidad no solo agrega color al mundo, sino también perspectiva y sabiduría.",locutor3,0.07280410082391985,0.8510887
locutor3_audio_996,locutor3_audio_996_YourTTS,"El coraje no siempre ruge. A veces, el coraje es esa voz tranquila al final del día que dice: lo intentaré de nuevo mañana.",locutor3,0.042382307005244375,0.802888
locutor3_audio_17280,locutor3_audio_17280_YourTTS,"El aroma del café flotaba en el aire, tejiendo recuerdos de conversaciones compartidas y miradas cómplices.",locutor3,0.07451973672196074,0.79789543
locutor3_audio_16991,locutor3_audio_16991_YourTTS,"A medida que confiamos en la inteligencia artificial para tomar decisiones críticas, debemos ser conscientes de los sesgos inherentes y trabajar para eliminarlos.",locutor3,0.08164704539055048,0.75826085
locutor3_audio_4268,locutor3_audio_4268_YourTTS,"A veces, la lluvia más fuerte produce los arcoíris más brillantes.",locutor3,0.15348130837082863,0.8292404
locutor3_audio_9253,locutor3_audio_9253_YourTTS,"Entre risas y confidencias, la tarde se deslizó como un cuento de viejos amigos.",locutor3,0.10828170891938133,0.8050529
locutor3_audio_8704,locutor3_audio_8704_YourTTS,La vida sería mucho más sencilla si mi despertador tuviera una opción de 'cinco minutos más y te traigo café'. ☕⏰,locutor3,0.037839455263955254,0.83997107
locutor3_audio_14452,locutor3_audio_14452_YourTTS,"La noche susurraba misterios, dejando entrever la magia que se esconde en lo más oscuro.",locutor3,0.042381904908080595,0.8234804
locutor3_audio_3541,locutor3_audio_3541_YourTTS,"¿Sabías que las plantas son como las mascotas silenciosas? Solo que en lugar de ladrar, crecen. Mis cactus son los más silenciosos de la cuadra.",locutor3,0.028205229973917854,0.8370681
locutor3_audio_15992,locutor3_audio_15992_YourTTS,La música tiene el poder de transportarme a otro lugar en el tiempo.,locutor3,0.051063237362032894,0.7524773
locutor3_audio_17858,locutor3_audio_17858_YourTTS,El sol brilla en el cielo azul.,locutor3,0.08700225088331434,0.7532624
locutor3_audio_1503,locutor3_audio_1503_YourTTS,En la simplicidad encontramos la verdadera esencia de la vida.,locutor3,0.058400408020169714,0.7739898
locutor3_audio_9821,locutor3_audio_9821_YourTTS,Mi plan para hoy: sobrevivir.,locutor3,0.06052495683142161,0.6823048
locutor3_audio_5234,locutor3_audio_5234_YourTTS,"La compasión es un bálsamo suave que sana heridas invisibles, extendiendo un abrazo invisible que reconoce la humanidad compartida en cada uno de nosotros.",locutor3,0.02744447298442261,0.8407062
locutor3_audio_3877,locutor3_audio_3877_YourTTS,"A medida que avanzamos en la vida, aprendemos que las batallas más difíciles a menudo van de la mano con las mejores recompensas.",locutor3,0.028241991278636885,0.8311111
locutor3_audio_5247,locutor3_audio_5247_YourTTS,"Las luciérnagas destellaban en la penumbra, pequeñas estrellas terrestres guiando a los soñadores hacia mundos de ensueño.",locutor3,0.03516274864656212,0.8434535
locutor3_audio_14894,locutor3_audio_14894_YourTTS,"Cada día es una nueva oportunidad para aprender, crecer y convertirnos en la mejor versión de nosotros mismos. ¡Aprovechemos cada momento!",locutor3,0.02861627320337562,0.7911159
locutor3_audio_8956,locutor3_audio_8956_YourTTS,"¡Anda ya! Siempre hay alguien que se pasa de listo, pero se le pilla rápido.",locutor3,0.04789924079721624,0.8099119
locutor3_audio_7375,locutor3_audio_7375_YourTTS,"La reunión de amigos en la terraza estaba acompañada por risas, música y el chisporroteo de una parrilla.",locutor3,0.03547517254072077,0.8361523
locutor3_audio_15519,locutor3_audio_15519_YourTTS,Creo que mi perro es el único que me comprende completamente.,locutor3,0.04998959872145724,0.60720664
locutor3_audio_8167,locutor3_audio_8167_YourTTS,Todavía no entiendo por qué las cosas siempre desaparecen cuando más las necesitas.,locutor3,0.04297410256964198,0.84464025
locutor3_audio_12232,locutor3_audio_12232_YourTTS,El amanecer en la playa pintaba el cielo con tonos suaves mientras los madrugadores disfrutaban de la calma.,locutor3,0.0426743592224642,0.84329486
locutor3_audio_8358,locutor3_audio_8358_YourTTS,¿Cuál es tu comida reconfortante favorita?,locutor3,0.08307758130525288,0.6773213
locutor3_audio_9343,locutor3_audio_9343_YourTTS,Las palabras escritas tienen el poder de perdurar a través del tiempo. Cada letra es un testamento de la creatividad y el pensamiento humano.,locutor3,0.030937247084215354,0.8246726
locutor3_audio_2860,locutor3_audio_2860_YourTTS,"La curiosidad es el faro que nos guía hacia nuevos horizontes, revelando secretos ocultos y despertando el deseo eterno de explorar el vasto universo.",locutor3,0.027143950464883087,0.8431679
locutor3_audio_10945,locutor3_audio_10945_YourTTS,"Las páginas del libro antiguo crujían con cada vuelta, revelando una historia olvidada que aguardaba pacientemente su redescubrimiento.",locutor3,0.030424715816110802,0.76571065
locutor3_audio_15142,locutor3_audio_15142_YourTTS,¡Cálmate! No merece la pena perder los nervios por tonterías.,locutor3,0.05986149946268457,0.73030436
locutor3_audio_9728,locutor3_audio_9728_YourTTS,"La cocina es mi espacio creativo. A veces mis experimentos culinarios son un desastre, pero otras veces descubro nuevas recetas que se convierten en mis favoritas.",locutor3,0.028530926424629836,0.8665619
locutor3_audio_14218,locutor3_audio_14218_YourTTS,Haz el bien y deja una huella positiva.,locutor3,0.07860593426341828,0.8114476
locutor3_audio_16810,locutor3_audio_16810_YourTTS,La vida sería aburrida sin música.,locutor3,0.07735538695539747,0.7905202
locutor3_audio_4592,locutor3_audio_4592_YourTTS,"En la cocina, los ingredientes frescos se mezclaban, revelando el arte culinario en cada platillo.",locutor3,0.039346611499786376,0.78089905
locutor3_audio_12109,locutor3_audio_12109_YourTTS,¿Alguien tiene planes emocionantes para el fin de semana?,locutor3,0.0858139999793225,0.7903181
locutor6_audio_7345,locutor6_audio_7345_YourTTS,El amanecer en la playa pintaba el cielo con tonos suaves mientras los madrugadores disfrutaban de la calma.,locutor6,0.05674955011206212,0.8071408
locutor6_audio_10209,locutor6_audio_10209_YourTTS,Cada error es una lección que nos acerca a la maestría.,locutor6,0.0820544002384975,0.79690367
locutor6_audio_10264,locutor6_audio_10264_YourTTS,"A veces, la clave para la felicidad radica en aprender a bailar bajo la lluvia en lugar de esperar a que pase la tormenta.",locutor6,0.052933678936563144,0.7783242
locutor6_audio_10267,locutor6_audio_10267_YourTTS,Estoy pensando en empezar un nuevo hobby. ¿Algún consejo?,locutor6,0.08257313100534065,0.78531754
locutor6_audio_27707,locutor6_audio_27707_YourTTS,No esperes a tener todo listo para disfrutar tu viaje.,locutor6,0.0670938329263167,0.70768094
locutor6_audio_19465_19466_19467,locutor6_audio_19465_19466_19467_YourTTS,El amor propio es el punto de partida para construir relaciones saludables y significativas con los demás.,locutor6,0.041250009899554047,0.8421552
locutor6_audio_1785_1786_1787,locutor6_audio_1785_1786_1787_YourTTS,"Las sombras danzaban en las paredes, como personajes de una tragedia silenciosa que solo las piedras recordarían.",locutor6,0.031893317763869826,0.7681347
locutor6_audio_25558,locutor6_audio_25558_YourTTS,"Atravesé el bosque, donde los rayos del sol se filtraban entre las ramas, pintando el suelo de luces y sombras.",locutor6,0.033932102702940586,0.7041316
locutor6_audio_21851_21852,locutor6_audio_21851_21852_YourTTS,"El perdón no excusa el comportamiento, pero libera al que perdona de la carga del resentimiento.",locutor6,0.038203763347838565,0.81488085
locutor6_audio_20330_20331,locutor6_audio_20330_20331_YourTTS,"La vida es un caleidoscopio de momentos, cada uno único en su belleza efímera, recordándonos que, al apreciar el presente, creamos un futuro lleno de colores vibrantes.",locutor6,0.02753998835881551,0.7921976
locutor6_audio_43770,locutor6_audio_43770_YourTTS,"El aroma del café recién hecho llenaba la habitación, despertando mis sentidos.",locutor6,0.046645014182381005,0.7885056
locutor6_audio_25409,locutor6_audio_25409_YourTTS,¿Cuál es tu comida reconfortante favorita?,locutor6,0.06954104354137976,0.7549624
locutor6_audio_18756_18757,locutor6_audio_18756_18757_YourTTS,"El eco de la risa se desvaneció en el aire, dejando un rastro de momentos compartidos.",locutor6,0.04429126588197855,0.80448544
locutor6_audio_27953,locutor6_audio_27953_YourTTS,"A veces me pregunto si las nubes miran hacia abajo y piensan '¡Vaya, ahí va Juan de nuevo!' ☁️",locutor6,0.04295247536357409,0.7260945
locutor6_audio_19456_19457,locutor6_audio_19456_19457_YourTTS,"La música es mi terapia personal. No importa cómo me sienta, siempre hay una canción que puede expresar exactamente lo que necesito escuchar.",locutor6,0.027720387933289476,0.8071494
locutor6_audio_30761,locutor6_audio_30761_YourTTS,"Las luces de la ciudad destellaban como estrellas terrenales, iluminando caminos por descubrir.",locutor6,0.03835667362984489,0.7744678
locutor6_audio_29712,locutor6_audio_29712_YourTTS,"A medida que el reloj avanzaba, las sombras en la pared contaban la historia de un día que se desvanecía en la oscuridad.",locutor6,0.04050058767934551,0.72570467
locutor6_audio_18798,locutor6_audio_18798_YourTTS,"A veces, la solución es tomarse un descanso y respirar.",locutor6,0.058403544211655514,0.8386531
locutor6_audio_33235,locutor6_audio_33235_YourTTS,El conocimiento es poder.,locutor6,0.11058975847399964,0.6367158
locutor6_audio_31771,locutor6_audio_31771_YourTTS,Cada día es una oportunidad para crear recuerdos que durarán toda la vida.,locutor6,0.054179399739950895,0.7757883
