Reference audio path,Synthesized audio path,Text,Speaker ID,Original speaker ID,RTF GPU,RTF CPU,SECS
ClonedAudios/3922/3922_715_000082_000009.wav,ClonedAudiosout/3922/locutor4/audio_7944_7945_7946.out.wav," Desde el punto de vista de las Ciencias Naturales y de la Historia de la cultura, el problema de Sodoma y Gomorra debiera considerarse como aclarado.",3922,locutor4,0.8197244108696259,1.2903039938107543,0.7325816
ClonedAudios/3922/3922_715_000021_000007.wav,ClonedAudiosout/3922/locutor4/audio_14018.out.wav, Cierto que en un documento del año mil ciento cincuenta y ocho aparece el nombre de Vineta referido a un lugar que aún existía.,3922,locutor4,0.9358634168165736,1.3422158832481397,0.6002587
ClonedAudios/3922/3922_715_000017_000001.wav,ClonedAudiosout/3922/locutor4/audio_22519_22520.out.wav, Deseó ser tocada por unas manos suaves y fuertes que ejercieran presión allí donde ella lo necesitaba.,3922,locutor4,1.0376512023149491,1.8333673395123402,0.63716775
ClonedAudios/3922/3922_723_000061_000002.wav,ClonedAudiosout/3922/locutor4/audio_9415_9416.out.wav," Los autores chinos, versados en literaturas extranjeras, saben de islas de amazonas en otras regiones del mundo.",3922,locutor4,1.0032351268219009,1.3263314187979567,0.6239732
ClonedAudios/3922/3922_723_000038_000000.wav,ClonedAudiosout/3922/locutor4/audio_24106.out.wav," Clotilde vislumbró que su hija arrastraba mucho sufrimiento en su interior, así que prefirió no insistir.",3922,locutor4,1.106834761776554,1.9910408980378824,0.7510444
ClonedAudios/3922/3922_715_000109_000000.wav,ClonedAudiosout/3922/locutor4/audio_22972_22973_22974.out.wav," —Pues dígale al barón quién es Ralf, y deje que sea él quien valore la posibilidad de implicarse en su búsqueda o no —aconsejó Jutta a Clotilde.",3922,locutor4,0.7897991075152323,1.1369121313024328,0.5193146
ClonedAudios/3922/3922_715_000117_000003.wav,ClonedAudiosout/3922/locutor4/audio_9661.out.wav, La leyenda relatada por Tácito presupone ya la modificación del nombre resultante en alemán.,3922,locutor4,1.1310086022661645,2.0136722212736577,0.6743661
ClonedAudios/3922/3922_715_000081_000005.wav,ClonedAudiosout/3922/locutor4/audio_21508.out.wav," Pero su enclave lo obligaba a estar rodeado de un jardín delimitado por estilizados tilos, que protegían los campos de labor perfectamente ordenados.",3922,locutor4,0.7810757240427693,1.390633746342341,0.67304456
ClonedAudios/3922/3922_715_000054_000000.wav,ClonedAudiosout/3922/locutor4/audio_7615_7616.out.wav, Pero ¿qué puede ser lo que se relata en el Génesis y a qué lugar de Palestina se refiere?,3922,locutor4,1.1926552792098009,1.8630319906982613,0.48206764
ClonedAudios/3922/3922_715_000126_000000.wav,ClonedAudiosout/3922/locutor4/audio_23344.out.wav, La condesa sabía muy bien que Violet ponía todo su empeño en resolver conflictos y restituir el orden natural de su entorno.,3922,locutor4,0.8545689139556035,1.3882535618540395,0.53042775
ClonedAudios/3922/3922_715_000115_000001.wav,ClonedAudiosout/3922/locutor4/audio_23812.out.wav," Sabía que me encontraría con usted, pero nadie me había advertido de su belleza — saludó lord Porter, inclinando la cabeza y haciendo ademán de besarle la mano.",3922,locutor4,0.7561959363520145,1.2585161199205466,0.65202403
ClonedAudios/3922/3922_723_000064_000001.wav,ClonedAudiosout/3922/locutor4/audio_21901_21902_21903.out.wav," Si no se va, le auguro un final terrible a manos de los rusos —apuntó el mayor, quien desde el primer momento se mostró subyugado con la belleza de la condesa.",3922,locutor4,0.703419169995113,1.1585997655200777,0.74504286
ClonedAudios/3922/3922_715_000007_000004.wav,ClonedAudiosout/3922/locutor4/audio_22983_22984.out.wav," Es un hombre atento y servicial, solo eso —contestó Clotilde con escaso convencimiento.",3922,locutor4,1.2163189853991156,2.071706823604337,0.73876214
ClonedAudios/3922/3922_715_000067_000004.wav,ClonedAudiosout/3922/locutor4/audio_17040.out.wav, Muchas decenas de nombres de islas de las cartas marinas de los siglos catorce y quince tienen su explicación en parecidas confusiones lingüísticas.,3922,locutor4,0.7586380944121628,1.304273472185674,0.71787894
ClonedAudios/3922/3922_715_000002_000000.wav,ClonedAudiosout/3922/locutor4/audio_24470.out.wav, El edificio de oficinas de Kensington se terminó de reconstruir en el año mil novecientos cincuenta y dos.,3922,locutor4,0.9302248056214976,1.241777350074917,0.6037226
ClonedAudios/3922/3922_723_000009_000002.wav,ClonedAudiosout/3922/locutor4/audio_18369.out.wav, El animal continuaba todavía viviendo en el lago poco tiempo antes de la Segunda Guerra Mundial.,3922,locutor4,1.1428463788940868,1.6398097849586917,0.7405161
ClonedAudios/3922/3922_715_000115_000012.wav,ClonedAudiosout/3922/locutor4/audio_24316_24317_24318_24319.out.wav," Adoraba los animales y, sobre todo, a su amiga y cuidadora Sidonia, de seis años, que se había convertido en su más entregada compañera de juegos.",3922,locutor4,0.7572876992568118,1.2672538431833913,0.7221312
ClonedAudios/3922/3922_715_000115_000010.wav,ClonedAudiosout/3922/locutor4/audio_5860_5861.out.wav," Por lo tanto, no puede haber ocurrido una catástrofe de una extensión general en la época en que los hombres habitaban ya la Tierra.",3922,locutor4,0.9388487211819448,1.3220428761380687,0.61461073
ClonedAudios/3922/3922_715_000071_000001.wav,ClonedAudiosout/3922/locutor4/audio_17292_17293.out.wav," Fue bautizada con el nombre de isla de Pentecostés y existe todavía, aunque bien es verdad que unida a la orilla.",3922,locutor4,1.0049017409354335,1.7350192297611777,0.6871066
ClonedAudios/3922/3922_715_000132_000000.wav,ClonedAudiosout/3922/locutor4/audio_22061_22062.out.wav, Clotilde gobernaba las riendas del tiro de caballos; apretó las bridas y continuó la marcha renqueante de un carro ya de por sí lento y ahora sobrecargado.,3922,locutor4,0.7508623346578902,1.3222892816172171,0.6305281
ClonedAudios/3922/3922_723_000023_000002.wav,ClonedAudiosout/3922/locutor4/audio_17019.out.wav," Cuando ocurre un fenómeno desacostumbrado que el ser humano no comprende, éste tiende casi siempre a pensar lo primero en cosas espantosas y terribles.",3922,locutor4,0.8157168874155275,1.2848117420108829,0.80613637
ClonedAudios/3922/3922_715_000017_000000.wav,ClonedAudiosout/3922/locutor4/audio_22558.out.wav," Al frente de la fábrica germana siguió el director de siempre, cuya afinidad y entrega a la causa nacionalsocialista no dejaba dudas.",3922,locutor4,0.9322523990348708,1.2060615327772548,0.7609991
ClonedAudios/3922/3922_715_000055_000000.wav,ClonedAudiosout/3922/locutor4/audio_8534.out.wav," También se han realizado, etimológicamente, juegos de palabras a troche y moche para tratar de «fundamentar» tales interpretaciones.",3922,locutor4,0.8652457036077976,1.4045778738171069,0.55612373
ClonedAudios/3922/3922_723_000022_000000.wav,ClonedAudiosout/3922/locutor4/audio_22624_22625_22626.out.wav," Recordó los modelos que se había hecho en París durante los meses que acompañó a su marido cuando lo destinaron a la ciudad del Sena, en tiempos de la ocupación nazi.",3922,locutor4,0.7231793396356031,1.0842763984539374,0.85487986
ClonedAudios/3922/3922_723_000009_000004.wav,ClonedAudiosout/3922/locutor4/audio_16239_16240.out.wav," Desde luego, sería una ofensa considerarle autor de un escrito tan marcadamente necio y que además no tuvo ningún sentido práctico.",3922,locutor4,0.856881942236214,1.1327185513640503,0.81713885
ClonedAudios/3922/3922_715_000079_000004.wav,ClonedAudiosout/3922/locutor4/audio_7135.out.wav, La acción del tiempo y de los agentes atmosféricos ha convertido en ruinas una parte considerable de la agrupación de piedras.,3922,locutor4,0.914458333980292,1.3528437735751015,0.5886204
ClonedAudios/3922/3922_723_000021_000003.wav,ClonedAudiosout/3922/locutor4/audio_18097_18098.out.wav," Las «serpientes marinas» han sido vistas en todos los océanos y en todas las regiones, desde Groenlandia hasta las aguas tropicales.",3922,locutor4,0.8654870471306527,1.179733887450276,0.7504307
ClonedAudios/3922/3922_723_000013_000003.wav,ClonedAudiosout/3922/locutor4/audio_22173.out.wav, Enseguida se dio cuenta de que la familia con la que pasarían la noche era muy similar a la suya.,3922,locutor4,1.270513967276789,2.112200099154396,0.7253747
ClonedAudios/3922/3922_715_000053_000001.wav,ClonedAudiosout/3922/locutor4/audio_24160.out.wav," También notó cómo a veces fijaba la mirada en un punto infinito, al tiempo que salía con esas frases poco adecuadas.",3922,locutor4,1.0124256651659933,1.434118948967906,0.6060519
ClonedAudios/3922/3922_715_000106_000000.wav,ClonedAudiosout/3922/locutor4/audio_22858_22859.out.wav," Fue cogiendo confianza con su anfitrión y pudo hablarle de sus hijos, retenidos en contra de su voluntad por su cuñado.",3922,locutor4,0.8420359611860997,1.2483742349920364,0.69250447
ClonedAudios/3922/3922_715_000137_000000.wav,ClonedAudiosout/3922/locutor4/audio_16484.out.wav," Una vez en el convento, se entera, por un monje ya anciano, de las hermosas acciones de un héroe llamado Humano y de las costumbres de los hermanos del convento.",3922,locutor4,0.6951487542093369,1.2203461989174773,0.65195656
ClonedAudios/3922/3922_723_000008_000000.wav,ClonedAudiosout/3922/locutor4/audio_23730_23731.out.wav," El desayuno en el comedor principal de la casa fue todo un espectáculo, sobre todo teniendo en cuenta la escasez de alimentos que había.",3922,locutor4,0.9482860414741132,1.583179916519373,0.7614646
ClonedAudios/3922/3922_715_000115_000006.wav,ClonedAudiosout/3922/locutor4/audio_18644.out.wav, Dijo textualmente de ellas que «se alzan a gran altura sobre el agua» y «levantan la cabeza lo mismo que un poste».,3922,locutor4,0.8731653937583516,1.2654058994607555,0.61999714
ClonedAudios/3922/3922_715_000133_000000.wav,ClonedAudiosout/3922/locutor4/audio_22044.out.wav," La mujer, ante el peligro inminente, se giró esquivando las ruedas del carro, lo que provocó que la moribunda se desorientara y siguiera caminando, pero en sentido contrario.",3922,locutor4,0.760121402118589,1.114757847850466,0.6748825
ClonedAudios/3922/3922_715_000115_000013.wav,ClonedAudiosout/3922/locutor4/audio_13119_13120.out.wav," Reuter no concede en modo alguno crédito a este testimonio, carente por completo de sombra de sospecha.",3922,locutor4,1.104114346036857,1.3885361182065217,0.7289516
ClonedAudios/3922/3922_723_000010_000001.wav,ClonedAudiosout/3922/locutor4/audio_11357_11358.out.wav," Por el contrario, Leo era adorado preponderantemente en Asia Menor, especialmente en Asiria donde aún había leones en aquella época.",3922,locutor4,0.7487561940387523,1.3216657492258208,0.8198365
ClonedAudios/3922/3922_715_000129_000000.wav,ClonedAudiosout/3922/locutor4/audio_10851_10852.out.wav," Por consiguiente, esta explicación no puede ser la verdadera; es necesaria otra más acertada.",3922,locutor4,1.1327484265467025,1.933151442079191,0.7058266
ClonedAudios/3922/3922_715_000115_000001.wav,ClonedAudiosout/3922/locutor4/audio_10669_10670.out.wav," Naturalmente, los sabios venidos de Oriente no eran los reyes en que la tradición cristiana les convirtió después al exagerar las circunstancias ocurridas.",3922,locutor4,0.7155893288333627,1.2838032141598348,0.6189729
ClonedAudios/3922/3922_715_000013_000001.wav,ClonedAudiosout/3922/locutor4/audio_8902.out.wav, Todas las inscripciones fenicias y todos los hallazgos fenicios y egipcios resultaron ser falsificaciones.,3922,locutor4,1.0346432321528631,1.820688023981501,0.67833334
ClonedAudios/3922/3922_715_000009_000001.wav,ClonedAudiosout/3922/locutor4/audio_13456.out.wav," Por consiguiente, el piso superior debió de servir de residencia y, al mismo tiempo, de fuerte a un pequeño número de blancos en épocas de peligro.",3922,locutor4,0.8006604888687168,1.0662364308707706,0.72309047
ClonedAudios/3922/3922_715_000023_000005.wav,ClonedAudiosout/3922/locutor4/audio_22977.out.wav," —Un hombre enamorado hace lo que sea por su amada, y la verdad es que este no puede estar más entregado.",3922,locutor4,1.1583450510298,2.070667159075469,0.7397509
ClonedAudios/3922/3922_723_000044_000001.wav,ClonedAudiosout/3922/locutor4/audio_24161_24162_24163.out.wav," —Al final de la guerra intenté buscar a los abuelos y a tía Erna entre las ruinas de la casa, pero no pude hacer nada; una montaña de escombros lo sepultaba todo.",3922,locutor4,0.7820092420650512,1.3252478673113068,0.73877513
ClonedAudios/3922/3922_715_000076_000000.wav,ClonedAudiosout/3922/locutor4/audio_23501_23502_23503.out.wav, Clotilde rememoró el día en el que tuvo que acudir al hospital de la ciudad por aproximarse el nacimiento de su hija Victoria.,3922,locutor4,1.0014097503153607,1.7986066212225686,0.7252413
ClonedAudios/3922/3922_723_000044_000000.wav,ClonedAudiosout/3922/locutor4/audio_23687_23688.out.wav, Von Ulm puso en práctica su alma alemana e implantó el sistema germano de turnos de trabajo.,3922,locutor4,1.1304350598238226,1.7757412009024653,0.8513659
ClonedAudios/3922/3922_723_000009_000002.wav,ClonedAudiosout/3922/locutor4/audio_18005.out.wav," No obstante, estas comunicaciones y otras muchas fueron miradas largo tiempo con mucho escepticismo.",3922,locutor4,1.1127017588655137,1.5010145812497129,0.7479655
ClonedAudios/3922/3922_723_000024_000003.wav,ClonedAudiosout/3922/locutor4/audio_9000_9001_9002.out.wav," Y ello hizo que construyeran sus nuevos santuarios, que fueron llamados zigurats, sobre grandes obras de base.",3922,locutor4,0.9629462403162412,1.7277663657302829,0.7930499
ClonedAudios/3922/3922_715_000108_000005.wav,ClonedAudiosout/3922/locutor4/audio_21488.out.wav, Saltó de la cama sin calcular la pérdida de cobijo que le proporcionaba el lecho acogedor del grueso y cardado colchón de lana.,3922,locutor4,0.8639810904978572,1.3774565955804943,0.6435822
ClonedAudios/3922/3922_715_000133_000000.wav,ClonedAudiosout/3922/locutor4/audio_22481.out.wav," Al cabo de un buen rato, regresó con la orden de dejar entrar a la pequeña comitiva de incierta procedencia.",3922,locutor4,0.909183449702586,1.1807280261108104,0.7169037
ClonedAudios/3922/3922_715_000005_000001.wav,ClonedAudiosout/3922/locutor4/audio_5470_5471.out.wav," Desde luego, tengo la certeza de que muchos de los datos averiguados no son definitivos y que nuevas investigaciones corregirán los errores que puedan contener.",3922,locutor4,0.7634493638761342,1.289073068584745,0.7392056
ClonedAudios/3922/3922_715_000077_000012.wav,ClonedAudiosout/3922/locutor4/audio_21547_21548_21549.out.wav," Clotilde se instaló en el segundo piso del castillo, limitando el trato con los mandos, y más aún con los soldados, con los que procuraba no coincidir.",3922,locutor4,0.811940296087414,1.1829320485248223,0.6946039
ClonedAudios/3922/3922_723_000017_000000.wav,ClonedAudiosout/3922/locutor4/audio_22489.out.wav," Fueron unos minutos eternos, al cabo de los cuales un criado de librea indicó a la condesa que le siguiera.",3922,locutor4,0.9607557310826248,1.3435850849967323,0.7232873
ClonedAudios/3922/3922_723_000024_000008.wav,ClonedAudiosout/3922/locutor4/audio_22480.out.wav," Enseguida, un joven salió en dirección al castillo atravesando el gran jardín que le separaba de la entrada.",3922,locutor4,0.9597172384972472,1.2548867946881292,0.80916005
ClonedAudios/3922/3922_715_000082_000007.wav,ClonedAudiosout/3922/locutor4/audio_22114_22115.out.wav," Al caer la noche, se dispusieron a dormir junto a otros refugiados en las bombardeadas oficinas de una fábrica confiscada por los americanos a un nazi.",3922,locutor4,0.7345354682284183,1.2166758124048673,0.6369503
ClonedAudios/3922/3922_715_000108_000004.wav,ClonedAudiosout/3922/locutor4/audio_23890_23891.out.wav, —Han pasado tres años del fin de la guerra y las desavenencias entre aliados occidentales y orientales son ya un hecho que se veía venir — comenzó la charla el anfitrión.,3922,locutor4,0.6892280731367693,0.9503528438699226,0.6311842
ClonedAudios/3922/3922_715_000068_000002.wav,ClonedAudiosout/3922/locutor4/audio_7959_7960.out.wav," Los dos sucesos son aproximadamente de la misma época, comprendida en la primera mitad del segundo milenio antes de Jesucristo.",3922,locutor4,0.792123106466891,1.4576445289260667,0.7201661
ClonedAudios/3922/3922_723_000041_000000.wav,ClonedAudiosout/3922/locutor4/audio_22975_22976.out.wav, —No sé si el barón verá oportuno meterse en este lío —reflexionó la condesa.,3922,locutor4,1.182936226541642,2.0191118615427266,0.7107057
ClonedAudios/3922/3922_715_000019_000000.wav,ClonedAudiosout/3922/locutor4/audio_16859.out.wav, Pero parece como si en este caso saliera a nuestro encuentro una creencia que dominó toda la Edad Media y una gran parte también de la Moderna.,3922,locutor4,0.8751053510842701,1.440981058729514,0.7044294
ClonedAudios/3922/3922_715_000133_000000.wav,ClonedAudiosout/3922/locutor4/audio_6687_6688.out.wav, Las cuestiones de las ciencias naturales incumben a los científicos y no a los arqueólogos ni egiptólogos.,3922,locutor4,0.8960388975513989,1.4824286942477916,0.6737312
ClonedAudios/3922/3922_715_000131_000000.wav,ClonedAudiosout/3922/locutor4/audio_22529_22530_22531.out.wav," Se había contenido durante mucho tiempo; y no es que se sintiera a salvo, pero sabía que había llegado a un terreno amigo.",3922,locutor4,0.9279605468399212,1.3925342423672458,0.7052113
ClonedAudios/3922/3922_715_000077_000017.wav,ClonedAudiosout/3922/locutor4/audio_22721.out.wav," —Les aseguro que fueron muchos los pilotos que no entendieron la orden de destrucción masiva, dado que ya estaba prácticamente ganada la guerra.",3922,locutor4,0.855287305916412,1.1280785494294232,0.6708565
ClonedAudios/3922/3922_715_000088_000007.wav,ClonedAudiosout/3922/locutor4/audio_16369.out.wav, Frecuentemente se hablaba del «Preste Juan de Etiopía» como de algo firmemente demostrado y existente sin lugar a dudas.,3922,locutor4,0.9183637099340556,1.308402030222279,0.64205027
ClonedAudios/3922/3922_715_000095_000002.wav,ClonedAudiosout/3922/locutor4/audio_22160_22161_22162.out.wav," Los ataques de forajidos, fueran liberados o soldados nazis camuflados, eran habituales; y el carro de Clotilde no pasaba desapercibido.",3922,locutor4,0.8626699474833192,1.1132161678954142,0.67002237
ClonedAudios/3922/3922_715_000020_000002.wav,ClonedAudiosout/3922/locutor4/audio_9238_9239.out.wav," Pero cuando los griegos, ya bastante temprano, llegaron a las regiones mencionadas, no se encontró por parte alguna ningún rastro de las amazonas.",3922,locutor4,0.8052175238414409,1.2511817493731452,0.7675605
ClonedAudios/3922/3922_715_000076_000000.wav,ClonedAudiosout/3922/locutor4/audio_11299_11300.out.wav," Sobre el pez como símbolo de los primitivos cristianos, se han formulado hipótesis de todas clases.",3922,locutor4,1.0880314425034396,1.8193006111390708,0.6687195
ClonedAudios/3922/3922_723_000067_000000.wav,ClonedAudiosout/3922/locutor4/audio_23929.out.wav, —No se olviden de que el presidente Truman también colabora en el abastecimiento de la población.,3922,locutor4,1.172944373150222,1.6465289422346212,0.7119232
ClonedAudios/3922/3922_715_000097_000001.wav,ClonedAudiosout/3922/locutor4/audio_18250_18251.out.wav, En estos relatos se destacaba particularmente con frecuencia la elevada velocidad con que el animal se movía en el agua.,3922,locutor4,0.9773052492401684,1.7505708055521592,0.6421331
ClonedAudios/3922/3922_723_000009_000000.wav,ClonedAudiosout/3922/locutor4/audio_23157_23158.out.wav, Von Ulm consiguió reunir en solo dos semanas a los componentes del coro parroquial y hacer que volvieran a cantar como antes de la guerra.,3922,locutor4,0.7432189002541882,1.183922201541376,0.6886672
ClonedAudios/3922/3922_715_000043_000000.wav,ClonedAudiosout/3922/locutor4/audio_22992_22993.out.wav, Clotilde se echó a reír como una adolescente; sus facciones empezaban a recobrar la alegría de antaño.,3922,locutor4,1.0728236015886068,1.9266195805508959,0.76276064
ClonedAudios/3922/3922_715_000031_000000.wav,ClonedAudiosout/3922/locutor4/audio_17731.out.wav," La creencia en serpientes marinas, lo mismo que en incontables seres de fábula y de leyenda, estaba ampliamente extendida durante la Edad Media.",3922,locutor4,0.7704859192837292,1.072825915457166,0.7765202
ClonedAudios/3922/3922_723_000060_000000.wav,ClonedAudiosout/3922/locutor4/audio_24490_24491.out.wav," La condesa se aproximó a su marido y él, acercándose a ella, la abrazó con delicadeza arrastrándola hasta un sofá cercano.",3922,locutor4,0.8542754979406058,1.3769678027998946,0.7112044
ClonedAudios/3922/3922_715_000068_000009.wav,ClonedAudiosout/3922/locutor4/audio_13771.out.wav, Ya en el siglo once tropezamos con las primeras inseguridades en relación con el teatro de la batalla naval.,3922,locutor4,1.0091985848288392,1.3959234134322378,0.7204299
ClonedAudios/3922/3922_723_000043_000000.wav,ClonedAudiosout/3922/locutor4/audio_16708_16709.out.wav," También los terremotos dan lugar a hundimientos reales, si bien sólo de pequeñas formaciones terrestres.",3922,locutor4,1.1461078145227137,1.608311686274433,0.75703704
ClonedAudios/3922/3922_715_000064_000004.wav,ClonedAudiosout/3922/locutor4/audio_21944_21945.out.wav, El pequeño pueblo al que pertenecían las tierras de la familia de Orange estaba al otro lado del Elba.,3922,locutor4,1.1560256541966434,1.6245714524858552,0.5548502
ClonedAudios/3922/3922_715_000073_000001.wav,ClonedAudiosout/3922/locutor4/audio_21530.out.wav," Antes de partir al frente, Maximiliano instruyó a su mujer acerca de las medidas impuestas por la Convención de Ginebra con respecto a los prisioneros de guerra.",3922,locutor4,0.70754420550675,0.8994612713463437,0.7233498
ClonedAudios/3922/3922_723_000001_000004.wav,ClonedAudiosout/3922/locutor4/audio_9271.out.wav," Es evidente que ésta no es una interpretación primitiva de la leyenda, sino una posterior.",3922,locutor4,1.046713758332488,1.8258917627912934,0.7955201
ClonedAudios/3922/3922_715_000071_000000.wav,ClonedAudiosout/3922/locutor4/audio_12564_12565.out.wav," Después del año mil ciento veintiuno, los anales guardan silencio sobre ulteriores viajes de los groenlandeses a América.",3922,locutor4,0.9479177502415528,1.217063727390722,0.70255005
ClonedAudios/3922/3922_723_000015_000003.wav,ClonedAudiosout/3922/locutor4/audio_21791_21792.out.wav," El más notorio era la ausencia de hombres que realizaran el trabajo de la granja, dado que habían sido reclutados para la guerra.",3922,locutor4,0.8527278499444216,1.4292465623373307,0.7215821
ClonedAudios/3922/3922_715_000115_000009.wav,ClonedAudiosout/3922/locutor4/audio_24431_24432.out.wav, —Aquella conversación la llevó a pensar que ella y Jutta compartirían un hogar que ambas consideraran realmente suyo —.,3922,locutor4,0.8585775977629311,1.238834775369337,0.6753709
ClonedAudios/3922/3922_715_000049_000001.wav,ClonedAudiosout/3922/locutor4/audio_24192.out.wav, Amalia no supo lo que había ocurrido hasta que se despertó en el hospital donde trabajaba su tía Erna y que estaba cerca de su casa.,3922,locutor4,0.8914845957728237,1.2989817013756477,0.7314127
ClonedAudios/3922/3922_715_000064_000000.wav,ClonedAudiosout/3922/locutor4/audio_9929_9930_9931.out.wav, No se puede poner en claro si se ha de dar crédito o no a tales noticias sensacionales; es natural un cierto escepticismo.,3922,locutor4,0.8597197196413294,1.330246482776506,0.6946236
ClonedAudios/3922/3922_715_000036_000000.wav,ClonedAudiosout/3922/locutor4/audio_9822.out.wav, Los relatos antiguos y medievales sobre los pueblos de amazonas y las islas de amazonas han sido estimados una leyenda con demasiada frecuencia.,3922,locutor4,0.8286863437894245,1.2048571572895392,0.7467018
ClonedAudios/3922/3922_715_000024_000003.wav,ClonedAudiosout/3922/locutor4/audio_24603.out.wav, Era la primera vez que veía a su hijo en más de siete años y no podía ejercer de madre y reprenderlo.,3922,locutor4,1.2252654180202236,2.063935607749526,0.68387777
ClonedAudios/3922/3922_715_000054_000001.wav,ClonedAudiosout/3922/locutor4/audio_22312_22313.out.wav," El viaje hasta allí había sido muy difícil, pero el hecho de haber llegado era aún peor.",3922,locutor4,1.245746591788096,2.0868778354744317,0.5536243
ClonedAudios/3922/3922_723_000024_000004.wav,ClonedAudiosout/3922/locutor4/audio_16700_16701.out.wav," De una manera parecida surgió en el océano Pacífico en mil ochocientos ochenta y seis, en el archipiélago de Tonga, una nueva isla a consecuencia de una erupción volcánica.",3922,locutor4,0.665042565535169,0.8613381136570909,0.84338343
ClonedAudios/3922/3922_715_000100_000001.wav,ClonedAudiosout/3922/locutor4/audio_23582.out.wav," Me ha costado verlo como mi marido, pero cada día se gana mi cariño y, por supuesto, mi admiración.",3922,locutor4,1.1912356009706857,2.1712474145694314,0.602895
ClonedAudios/3922/3922_715_000101_000002.wav,ClonedAudiosout/3922/locutor4/audio_22636.out.wav," Al mismo tiempo, quería agradecerle a su anfitrión todas las atenciones que había tenido con ella.",3922,locutor4,1.0535860919047784,1.6447199904782266,0.6299729
ClonedAudios/3922/3922_715_000132_000003.wav,ClonedAudiosout/3922/locutor4/audio_6991_6992.out.wav," Naturalmente, no tienen por qué remontarse a tan antiguo las observaciones realizadas por los sacerdotes egipcios.",3922,locutor4,0.9906033853605988,1.2540786613906054,0.70438856
ClonedAudios/3922/3922_715_000131_000000.wav,ClonedAudiosout/3922/locutor4/audio_21973.out.wav, La condesa de Orange dirigió una última mirada al castillo que había sido su hogar.,3922,locutor4,1.2240036031774555,1.78481168898894,0.7239461
ClonedAudios/3922/3922_715_000077_000015.wav,ClonedAudiosout/3922/locutor4/audio_24239_24240.out.wav," La segunda vez fue peor que la primera, ya que fueron varios soldados los que le agredieron sexualmente, dejándola medio muerta entre las ruinas.",3922,locutor4,0.7634589589246503,1.4033762161870014,0.71376264
ClonedAudios/3922/3922_723_000013_000002.wav,ClonedAudiosout/3922/locutor4/audio_8185_8186.out.wav," Considero esta idea particularmente feliz, pues fuera de esta explicación, no hay ninguna otra explicación natural plausible de las palabras de la Biblia.",3922,locutor4,0.7972466497067932,1.2822842370185703,0.74434423
